,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,432.0,1541.0,1697.0,393.0,234.0,92.0,4.0,63.0,192.0,209.0,128.0,1.0,355.0,13.0,11.0,4.0,47.0,5.0,5.0,0.255,7.5,20.9,0.36,0.315,0.443,0.758,0.188,0.291,210.0,18.7,0.329,105.0
1,Total,Away,387.0,1392.0,1537.0,317.0,205.0,63.0,6.0,43.0,172.0,170.0,118.0,4.0,321.0,12.0,12.0,3.0,42.0,7.0,6.0,0.228,7.7,20.9,0.37,0.291,0.374,0.666,0.147,0.263,145.0,-28.3,0.292,82.0
