,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,451.0,1354.0,1530.0,396.0,260.0,89.0,1.0,46.0,170.0,201.0,129.0,6.0,225.0,32.0,14.0,1.0,35.0,20.0,8.0,0.292,8.4,14.7,0.57,0.364,0.462,0.826,0.169,0.319,228.0,52.0,0.358,132.0
1,Total,Away,445.0,1430.0,1620.0,413.0,263.0,100.0,7.0,43.0,208.0,191.0,137.0,6.0,226.0,38.0,11.0,4.0,42.0,12.0,2.0,0.289,8.5,14.0,0.61,0.364,0.459,0.823,0.17,0.316,240.0,53.2,0.356,123.0
