,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,58.0,201.0,216.0,65.0,44.0,9.0,4.0,8.0,32.0,31.0,14.0,1.0,46.0,0.0,1.0,0.0,4.0,4.0,0.0,0.323,6.5,21.3,0.3,0.366,0.527,0.893,0.204,0.385,36.0,10.9,0.378,107.0
1,Total,Away,55.0,180.0,193.0,48.0,29.0,11.0,2.0,6.0,26.0,14.0,12.0,1.0,58.0,1.0,0.0,0.0,2.0,6.0,1.0,0.267,6.2,30.1,0.21,0.316,0.45,0.766,0.183,0.362,24.0,1.5,0.327,102.0
