,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,136.0,448.0,486.0,106.0,76.0,18.0,1.0,11.0,53.0,45.0,28.0,0.0,104.0,4.0,2.0,4.0,14.0,16.0,5.0,0.237,5.8,21.4,0.27,0.286,0.355,0.641,0.118,0.284,42.0,-14.6,0.281,74.0
1,Total,Away,132.0,451.0,493.0,105.0,80.0,15.0,5.0,5.0,48.0,38.0,29.0,0.0,112.0,5.0,3.0,5.0,14.0,10.0,8.0,0.233,5.9,22.7,0.26,0.285,0.322,0.606,0.089,0.297,38.0,-20.4,0.268,64.0
