,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,262.0,429.0,467.0,104.0,57.0,30.0,1.0,16.0,21.0,70.0,29.0,1.0,114.0,4.0,3.0,2.0,9.0,0.0,0.0,0.242,6.2,24.4,0.25,0.295,0.429,0.724,0.186,0.291,52.0,-3.3,0.309,88.0
1,Total,vs R as L,444.0,1245.0,1415.0,326.0,183.0,71.0,2.0,70.0,115.0,214.0,151.0,14.0,301.0,8.0,11.0,0.0,29.0,3.0,1.0,0.262,10.7,21.3,0.5,0.343,0.491,0.834,0.229,0.289,208.0,40.4,0.352,116.0
2,Total,vs L as R,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
3,Total,vs R as R,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
4,Total,vs L,262.0,429.0,467.0,104.0,57.0,30.0,1.0,16.0,50.0,70.0,29.0,1.0,114.0,4.0,3.0,2.0,9.0,6.0,1.0,0.242,6.2,24.4,0.25,0.295,0.429,0.724,0.186,0.291,52.0,-3.3,0.309,88.0
5,Total,vs R,447.0,1245.0,1415.0,326.0,183.0,71.0,2.0,70.0,190.0,214.0,151.0,14.0,301.0,8.0,11.0,0.0,29.0,11.0,3.0,0.262,10.7,21.3,0.5,0.343,0.491,0.834,0.229,0.289,208.0,40.4,0.352,116.0
