,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,58.0,171.0,186.0,39.0,27.0,5.0,3.0,4.0,25.0,17.0,8.0,0.0,58.0,2.0,0.0,5.0,3.0,13.0,3.0,0.228,4.3,31.2,0.14,0.271,0.363,0.633,0.135,0.321,15.0,-6.7,0.275,66.0
1,Total,Away,60.0,178.0,191.0,38.0,26.0,5.0,2.0,5.0,22.0,19.0,6.0,0.0,56.0,0.0,0.0,7.0,2.0,18.0,4.0,0.213,3.1,29.3,0.11,0.239,0.348,0.587,0.135,0.282,12.0,-10.3,0.253,54.0
