,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
1,Total,vs R as L,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
2,Total,vs L as R,149.0,303.0,331.0,86.0,64.0,15.0,3.0,4.0,25.0,26.0,27.0,2.0,50.0,1.0,0.0,0.0,2.0,12.0,2.0,0.284,8.2,15.1,0.54,0.344,0.393,0.737,0.109,0.329,40.0,0.9,0.321,97.0
3,Total,vs R as R,308.0,1001.0,1086.0,290.0,194.0,43.0,16.0,37.0,92.0,115.0,72.0,1.0,211.0,8.0,3.0,2.0,5.0,45.0,10.0,0.29,6.6,19.4,0.34,0.341,0.476,0.817,0.186,0.335,157.0,28.2,0.349,115.0
4,Total,vs L,159.0,303.0,331.0,86.0,64.0,15.0,3.0,4.0,53.0,26.0,27.0,2.0,50.0,1.0,0.0,0.0,2.0,22.0,6.0,0.284,8.2,15.1,0.54,0.344,0.393,0.737,0.109,0.329,40.0,0.9,0.321,97.0
5,Total,vs R,310.0,1001.0,1086.0,290.0,194.0,43.0,16.0,37.0,161.0,115.0,72.0,1.0,211.0,8.0,3.0,2.0,5.0,92.0,18.0,0.29,6.6,19.4,0.34,0.341,0.476,0.817,0.186,0.335,157.0,28.2,0.349,115.0
