,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,77.0,239.0,264.0,61.0,44.0,11.0,1.0,5.0,35.0,26.0,20.0,0.0,65.0,2.0,1.0,2.0,6.0,1.0,1.0,0.255,7.6,24.6,0.31,0.317,0.372,0.689,0.117,0.329,28.0,-3.4,0.302,85.0
1,Total,Away,76.0,256.0,274.0,63.0,38.0,15.0,0.0,10.0,27.0,29.0,16.0,0.0,88.0,1.0,1.0,0.0,8.0,2.0,2.0,0.246,5.8,32.1,0.18,0.292,0.422,0.714,0.176,0.333,30.0,-2.3,0.306,91.0
