,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,7.0,16.0,18.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.063,5.6,50.0,0.11,0.111,0.125,0.236,0.063,0.125,-1.0,-3.1,0.108,-48.0
1,Total,Away,10.0,26.0,29.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115,10.3,41.4,0.25,0.207,0.115,0.322,0.0,0.214,0.0,-3.6,0.162,-7.0
