,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,170.0,616.0,666.0,165.0,124.0,25.0,7.0,9.0,84.0,49.0,36.0,4.0,88.0,9.0,1.0,4.0,8.0,33.0,11.0,0.268,5.4,13.2,0.41,0.317,0.375,0.692,0.107,0.3,69.0,-9.8,0.3,83.0
1,Total,Away,176.0,654.0,697.0,194.0,163.0,19.0,4.0,8.0,65.0,58.0,21.0,2.0,78.0,9.0,6.0,7.0,13.0,34.0,13.0,0.297,3.0,11.2,0.27,0.325,0.375,0.699,0.078,0.324,74.0,-8.7,0.303,85.0
