,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,279.0,1008.0,1104.0,292.0,202.0,55.0,4.0,31.0,145.0,107.0,78.0,8.0,234.0,13.0,2.0,3.0,18.0,23.0,10.0,0.29,7.1,21.2,0.33,0.348,0.444,0.792,0.155,0.35,151.0,21.3,0.341,112.0
1,Total,Away,283.0,1074.0,1171.0,298.0,205.0,55.0,11.0,27.0,130.0,104.0,78.0,4.0,258.0,10.0,4.0,5.0,15.0,31.0,12.0,0.277,6.7,22.0,0.3,0.331,0.425,0.756,0.147,0.342,146.0,8.5,0.326,102.0
