,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,356.0,1302.0,1423.0,370.0,230.0,80.0,21.0,39.0,147.0,180.0,98.0,4.0,300.0,11.0,12.0,0.0,26.0,5.0,5.0,0.284,6.9,21.1,0.33,0.337,0.468,0.804,0.184,0.339,197.0,33.2,0.344,114.0
1,Total,Away,347.0,1334.0,1434.0,345.0,207.0,81.0,7.0,50.0,143.0,191.0,82.0,4.0,371.0,7.0,11.0,0.0,25.0,4.0,7.0,0.259,5.7,25.9,0.22,0.303,0.442,0.745,0.184,0.319,169.0,3.8,0.318,100.0
