,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,333.0,548.0,583.0,149.0,105.0,30.0,5.0,9.0,27.0,50.0,28.0,0.0,155.0,5.0,2.0,0.0,14.0,1.0,0.0,0.272,4.8,26.6,0.18,0.312,0.394,0.706,0.122,0.363,63.0,-4.1,0.307,87.0
1,Total,vs R as L,636.0,1835.0,1975.0,525.0,289.0,123.0,21.0,92.0,155.0,252.0,120.0,21.0,394.0,5.0,12.0,1.0,32.0,3.0,6.0,0.286,6.1,19.9,0.3,0.33,0.526,0.856,0.24,0.318,297.0,69.1,0.36,123.0
2,Total,vs L as R,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
3,Total,vs R as R,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
4,Total,vs L,335.0,548.0,583.0,149.0,105.0,30.0,5.0,9.0,56.0,50.0,28.0,0.0,155.0,5.0,2.0,0.0,14.0,2.0,2.0,0.272,4.8,26.6,0.18,0.312,0.394,0.706,0.122,0.363,63.0,-4.1,0.307,87.0
5,Total,vs R,637.0,1835.0,1975.0,525.0,289.0,123.0,21.0,92.0,274.0,252.0,120.0,21.0,394.0,5.0,12.0,1.0,32.0,19.0,16.0,0.286,6.1,19.9,0.3,0.33,0.526,0.856,0.24,0.318,297.0,69.1,0.36,123.0
