,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,32.0,121.0,136.0,33.0,18.0,5.0,0.0,10.0,24.0,24.0,11.0,0.0,28.0,2.0,2.0,0.0,1.0,4.0,1.0,0.273,8.1,20.6,0.39,0.338,0.562,0.9,0.289,0.271,23.0,6.9,0.378,138.0
1,Total,Away,49.0,194.0,215.0,57.0,29.0,16.0,1.0,11.0,31.0,23.0,18.0,0.0,62.0,3.0,0.0,0.0,2.0,7.0,2.0,0.294,8.4,28.8,0.29,0.363,0.557,0.919,0.263,0.38,38.0,13.2,0.39,145.0
