,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,543.0,1993.0,2167.0,506.0,311.0,78.0,8.0,109.0,271.0,315.0,156.0,9.0,523.0,6.0,12.0,0.0,59.0,10.0,5.0,0.254,7.2,24.1,0.3,0.308,0.465,0.773,0.211,0.289,275.0,27.5,0.331,111.0
1,Total,Away,538.0,2063.0,2221.0,507.0,294.0,101.0,3.0,109.0,260.0,311.0,141.0,11.0,569.0,10.0,7.0,0.0,45.0,13.0,9.0,0.246,6.3,25.6,0.25,0.296,0.456,0.752,0.21,0.286,266.0,11.8,0.322,102.0
