,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,198.0,724.0,814.0,201.0,139.0,31.0,2.0,29.0,97.0,124.0,76.0,3.0,161.0,7.0,7.0,0.0,22.0,2.0,1.0,0.278,9.3,19.8,0.47,0.349,0.446,0.795,0.169,0.318,113.0,15.9,0.342,105.0
1,Total,Away,198.0,744.0,808.0,181.0,120.0,30.0,4.0,27.0,77.0,102.0,52.0,6.0,172.0,7.0,5.0,0.0,14.0,1.0,3.0,0.243,6.4,21.3,0.3,0.297,0.403,0.7,0.16,0.28,83.0,-13.3,0.299,85.0
