,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,36.0,121.0,134.0,31.0,23.0,2.0,0.0,6.0,19.0,18.0,10.0,1.0,40.0,1.0,2.0,0.0,2.0,3.0,2.0,0.256,7.5,29.9,0.25,0.313,0.421,0.735,0.165,0.325,16.0,-0.1,0.314,103.0
1,Total,Away,23.0,79.0,88.0,20.0,15.0,3.0,0.0,2.0,11.0,5.0,8.0,0.0,27.0,0.0,0.0,1.0,1.0,3.0,1.0,0.253,9.1,30.7,0.3,0.322,0.367,0.689,0.114,0.36,10.0,-0.8,0.305,91.0
