,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,154.0,417.0,453.0,101.0,67.0,22.0,2.0,10.0,56.0,47.0,27.0,2.0,108.0,3.0,2.0,4.0,6.0,11.0,5.0,0.242,6.0,23.8,0.25,0.292,0.376,0.668,0.134,0.302,43.0,-10.6,0.289,84.0
1,Total,Away,161.0,449.0,503.0,107.0,77.0,19.0,3.0,8.0,55.0,28.0,43.0,2.0,112.0,6.0,4.0,1.0,11.0,14.0,5.0,0.238,8.5,22.3,0.38,0.311,0.347,0.658,0.109,0.297,48.0,-11.4,0.29,77.0
