,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
1,Total,vs R as L,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
2,Total,vs L as R,264.0,525.0,568.0,141.0,98.0,30.0,3.0,10.0,42.0,45.0,32.0,5.0,119.0,6.0,2.0,3.0,5.0,7.0,3.0,0.269,5.6,21.0,0.27,0.317,0.394,0.711,0.126,0.329,61.0,-3.3,0.309,97.0
3,Total,vs R as R,452.0,1177.0,1266.0,302.0,222.0,55.0,15.0,10.0,69.0,107.0,52.0,4.0,243.0,13.0,12.0,12.0,25.0,18.0,5.0,0.257,4.1,19.2,0.21,0.293,0.354,0.647,0.098,0.312,110.0,-31.8,0.282,79.0
4,Total,vs L,273.0,525.0,568.0,141.0,98.0,30.0,3.0,10.0,55.0,45.0,32.0,5.0,119.0,6.0,2.0,3.0,5.0,11.0,5.0,0.269,5.6,21.0,0.27,0.317,0.394,0.711,0.126,0.329,61.0,-3.3,0.309,97.0
5,Total,vs R,454.0,1177.0,1266.0,302.0,222.0,55.0,15.0,10.0,134.0,107.0,52.0,4.0,243.0,13.0,12.0,12.0,25.0,29.0,11.0,0.257,4.1,19.2,0.21,0.293,0.354,0.647,0.098,0.312,110.0,-31.8,0.282,79.0
