,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,427.0,1586.0,1829.0,441.0,242.0,107.0,4.0,88.0,265.0,270.0,212.0,11.0,335.0,16.0,12.0,3.0,37.0,16.0,2.0,0.278,11.6,18.3,0.63,0.366,0.517,0.883,0.239,0.3,301.0,93.1,0.378,142.0
1,Total,Away,439.0,1656.0,1928.0,451.0,269.0,83.0,8.0,91.0,283.0,274.0,235.0,5.0,385.0,20.0,15.0,2.0,38.0,18.0,4.0,0.272,12.2,20.0,0.61,0.367,0.497,0.864,0.225,0.301,308.0,88.7,0.372,137.0
