,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,833.0,3001.0,3290.0,845.0,535.0,154.0,10.0,146.0,469.0,445.0,241.0,36.0,783.0,12.0,33.0,2.0,78.0,104.0,27.0,0.282,7.3,23.8,0.31,0.334,0.486,0.82,0.204,0.332,460.0,78.8,0.349,124.0
1,Total,Away,822.0,3127.0,3438.0,902.0,569.0,175.0,27.0,131.0,452.0,544.0,260.0,32.0,783.0,14.0,37.0,0.0,95.0,79.0,36.0,0.288,7.6,22.8,0.33,0.342,0.487,0.829,0.199,0.343,495.0,95.5,0.354,120.0
