,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,114.0,376.0,415.0,93.0,40.0,24.0,2.0,27.0,57.0,77.0,30.0,2.0,103.0,5.0,4.0,0.0,7.0,1.0,0.0,0.247,7.2,24.8,0.29,0.308,0.537,0.846,0.29,0.264,61.0,11.2,0.351,126.0
1,Total,Away,108.0,400.0,427.0,98.0,54.0,24.0,0.0,20.0,40.0,48.0,21.0,1.0,125.0,4.0,2.0,0.0,5.0,3.0,0.0,0.245,4.9,29.3,0.17,0.288,0.455,0.743,0.21,0.304,50.0,-1.6,0.314,92.0
