,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,201.0,641.0,700.0,157.0,98.0,37.0,0.0,22.0,71.0,80.0,51.0,1.0,109.0,2.0,4.0,2.0,18.0,1.0,0.0,0.245,7.3,15.6,0.47,0.301,0.406,0.706,0.161,0.263,76.0,-4.4,0.307,100.0
1,Total,Away,193.0,696.0,769.0,170.0,112.0,28.0,5.0,25.0,79.0,82.0,59.0,8.0,139.0,9.0,4.0,1.0,26.0,0.0,0.0,0.244,7.7,18.1,0.42,0.31,0.407,0.717,0.162,0.271,84.0,-4.2,0.309,92.0
