,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,54.0,141.0,154.0,23.0,15.0,4.0,1.0,3.0,15.0,10.0,12.0,0.0,47.0,1.0,0.0,0.0,4.0,0.0,1.0,0.163,7.8,30.5,0.26,0.234,0.27,0.503,0.106,0.22,7.0,-11.5,0.226,43.0
1,Total,Away,65.0,165.0,185.0,45.0,30.0,5.0,0.0,10.0,23.0,23.0,17.0,1.0,48.0,2.0,1.0,0.0,4.0,2.0,2.0,0.273,9.2,25.9,0.35,0.346,0.485,0.831,0.212,0.324,27.0,5.5,0.354,120.0
