,Season,Handedness,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,vs L as L,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
1,Total,vs R as L,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
2,Total,vs L as R,463.0,904.0,1012.0,219.0,114.0,43.0,3.0,59.0,127.0,152.0,93.0,5.0,238.0,7.0,7.0,1.0,20.0,6.0,5.0,0.242,9.2,23.5,0.39,0.316,0.492,0.808,0.25,0.261,139.0,23.7,0.344,117.0
3,Total,vs R as R,964.0,2765.0,3123.0,676.0,400.0,135.0,9.0,132.0,278.0,398.0,277.0,6.0,664.0,49.0,29.0,3.0,64.0,31.0,18.0,0.244,8.9,21.3,0.42,0.321,0.443,0.764,0.199,0.272,396.0,39.7,0.331,108.0
4,Total,vs L,467.0,904.0,1012.0,219.0,114.0,43.0,3.0,59.0,144.0,152.0,93.0,5.0,238.0,7.0,7.0,1.0,20.0,14.0,6.0,0.242,9.2,23.5,0.39,0.316,0.492,0.808,0.25,0.261,139.0,23.7,0.344,117.0
5,Total,vs R,965.0,2765.0,3123.0,676.0,400.0,135.0,9.0,132.0,370.0,398.0,277.0,6.0,664.0,49.0,29.0,3.0,64.0,56.0,26.0,0.244,8.9,21.3,0.42,0.321,0.443,0.764,0.199,0.272,396.0,39.7,0.331,108.0
