,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,47.0,82.0,94.0,14.0,10.0,4.0,0.0,0.0,9.0,6.0,11.0,1.0,28.0,0.0,1.0,0.0,2.0,1.0,0.0,0.171,11.7,29.8,0.39,0.266,0.22,0.485,0.049,0.255,4.0,-7.2,0.222,36.0
1,Total,Away,66.0,129.0,143.0,25.0,21.0,3.0,0.0,1.0,16.0,6.0,9.0,2.0,41.0,0.0,1.0,4.0,5.0,1.0,1.0,0.194,6.3,28.7,0.22,0.245,0.24,0.485,0.047,0.273,4.0,-12.2,0.212,25.0
