,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,35.0,88.0,101.0,19.0,12.0,4.0,1.0,2.0,19.0,10.0,11.0,0.0,24.0,0.0,1.0,1.0,2.0,1.0,0.0,0.216,10.9,23.8,0.46,0.3,0.352,0.652,0.136,0.27,9.0,-2.8,0.286,80.0
1,Total,Away,20.0,53.0,59.0,18.0,15.0,2.0,0.0,1.0,8.0,2.0,5.0,0.0,12.0,0.0,1.0,0.0,1.0,0.0,2.0,0.34,8.5,20.3,0.42,0.39,0.434,0.824,0.094,0.415,9.0,1.8,0.357,124.0
