,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,372.0,1371.0,1564.0,390.0,244.0,93.0,6.0,47.0,230.0,207.0,159.0,8.0,260.0,15.0,16.0,3.0,22.0,24.0,4.0,0.284,10.2,16.6,0.61,0.361,0.464,0.825,0.179,0.318,231.0,51.5,0.356,122.0
1,Total,Away,367.0,1398.0,1589.0,392.0,242.0,96.0,5.0,49.0,200.0,186.0,156.0,9.0,251.0,15.0,19.0,1.0,19.0,15.0,11.0,0.28,9.8,15.8,0.62,0.355,0.461,0.816,0.181,0.307,229.0,46.3,0.351,120.0
