,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,30.0,81.0,87.0,27.0,22.0,2.0,1.0,2.0,8.0,5.0,5.0,2.0,14.0,0.0,1.0,0.0,0.0,4.0,0.0,0.333,5.7,16.1,0.36,0.368,0.457,0.825,0.123,0.379,12.0,2.3,0.348,120.0
1,Total,Away,19.0,73.0,78.0,18.0,8.0,6.0,1.0,3.0,8.0,8.0,3.0,0.0,21.0,1.0,1.0,0.0,1.0,0.0,1.0,0.247,3.8,26.9,0.14,0.282,0.479,0.762,0.233,0.3,9.0,0.3,0.32,98.0
