,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,364.0,1278.0,1386.0,367.0,251.0,65.0,1.0,50.0,123.0,207.0,89.0,12.0,230.0,3.0,12.0,4.0,41.0,0.0,3.0,0.287,6.4,16.6,0.39,0.332,0.457,0.789,0.17,0.314,184.0,26.0,0.338,113.0
1,Total,Away,367.0,1392.0,1493.0,362.0,248.0,54.0,1.0,59.0,155.0,211.0,85.0,8.0,260.0,2.0,11.0,0.0,72.0,0.0,0.0,0.26,5.7,17.4,0.33,0.301,0.427,0.729,0.167,0.28,168.0,-1.8,0.313,95.0
