,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,45.0,94.0,109.0,29.0,22.0,6.0,0.0,1.0,14.0,10.0,10.0,1.0,22.0,3.0,1.0,1.0,1.0,0.0,0.0,0.309,9.2,20.2,0.45,0.389,0.404,0.793,0.096,0.389,16.0,2.8,0.347,115.0
1,Total,Away,37.0,95.0,101.0,19.0,15.0,3.0,0.0,1.0,8.0,6.0,4.0,0.0,20.0,2.0,0.0,0.0,5.0,0.0,0.0,0.2,4.0,19.8,0.2,0.248,0.263,0.511,0.063,0.243,5.0,-7.4,0.229,36.0
