,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,158.0,515.0,591.0,135.0,86.0,24.0,8.0,17.0,74.0,64.0,59.0,0.0,88.0,11.0,2.0,4.0,6.0,8.0,5.0,0.262,10.0,14.9,0.67,0.349,0.439,0.788,0.177,0.286,81.0,13.2,0.344,107.0
1,Total,Away,160.0,545.0,614.0,118.0,82.0,26.0,1.0,9.0,69.0,54.0,50.0,1.0,121.0,10.0,3.0,6.0,11.0,6.0,1.0,0.217,8.1,19.7,0.41,0.293,0.317,0.61,0.101,0.261,49.0,-21.4,0.273,68.0
