,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,189.0,679.0,788.0,173.0,89.0,41.0,3.0,40.0,105.0,113.0,101.0,5.0,278.0,4.0,4.0,0.0,13.0,1.0,1.0,0.255,12.8,35.3,0.36,0.353,0.501,0.854,0.246,0.364,122.0,28.8,0.362,125.0
1,Total,Away,186.0,708.0,802.0,168.0,97.0,27.0,1.0,43.0,104.0,121.0,88.0,2.0,297.0,2.0,4.0,0.0,18.0,1.0,0.0,0.237,11.0,37.0,0.3,0.322,0.46,0.782,0.223,0.336,106.0,11.6,0.335,110.0
