,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,19.0,49.0,55.0,7.0,4.0,0.0,0.0,3.0,5.0,6.0,5.0,0.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.143,9.1,23.6,0.38,0.236,0.327,0.563,0.184,0.121,3.0,-3.1,0.25,51.0
1,Total,Away,11.0,35.0,37.0,5.0,3.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.143,5.4,18.9,0.29,0.189,0.2,0.389,0.057,0.179,0.0,-4.2,0.176,3.0
