,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,352.0,958.0,1092.0,254.0,196.0,27.0,22.0,9.0,176.0,89.0,91.0,3.0,179.0,13.0,9.0,21.0,11.0,128.0,23.0,0.265,8.3,16.4,0.51,0.334,0.367,0.702,0.102,0.315,120.0,-5.1,0.309,93.0
1,Total,Away,327.0,959.0,1074.0,227.0,172.0,38.0,12.0,5.0,120.0,54.0,90.0,5.0,169.0,6.0,3.0,16.0,18.0,92.0,17.0,0.237,8.4,15.7,0.53,0.305,0.317,0.622,0.08,0.282,89.0,-34.0,0.277,71.0
