,Season,Home/Away,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
0,Total,Home,19.0,43.0,44.0,7.0,6.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163,2.3,4.5,0.5,0.182,0.186,0.368,0.023,0.171,0.0,-5.4,0.164,4.0
1,Total,Away,15.0,24.0,30.0,7.0,6.0,1.0,0.0,0.0,3.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.292,20.0,3.3,6.0,0.433,0.333,0.767,0.042,0.304,4.0,1.0,0.355,122.0
