"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Andrew Benintendi","Red Sox","BOS @ CWS","LF","4.79","1.06",".69",".24",".03",".11",".69",".53",".12",".07",".70","1.01","7.66","11.90","8.98","17901"
"Whit Merrifield","Royals","BAL @ KC","2B","4.66","1.34",".90",".32",".04",".08",".60",".47",".17",".08",".38",".55","7.55","11.68","9.19","11281"
"Michael Brantley","Indians","TB @ CLE","LF","4.55","1.23",".80",".29",".01",".12",".69",".56",".08",".04",".47",".54","7.60","11.82","9.04","4106"
"Nelson Cruz","Mariners","SEA @ OAK","DH","4.48","1.07",".62",".19",".01",".25",".59",".75",".01",".01",".42",".95","7.60","11.89","8.93","2434"
"Eugenio Suarez","Reds","CIN @ STL","3B","4.52","1.09",".68",".21",".01",".19",".59",".69",".03",".02",".59",".97","7.61","11.88","8.92","12552"
"Roman Quinn","Phillies","CHC @ PHI","RF","4.60","1.21",".80",".24",".07",".10",".61",".41",".24",".13",".38",".91","7.52","11.61","9.14","13546"
"Ronald Acuna","Braves","PIT @ ATL","LF","4.55","1.21",".77",".22",".02",".19",".61",".47",".15",".10",".31","1.07","7.52","11.64","9.10","18401"
"Jonathan Villar","Orioles","BAL @ KC","2B","4.72","1.22",".88",".22",".04",".09",".59",".50",".24",".11",".41",".99","7.50","11.62","9.09","10071"
"Jose Martinez","Cardinals","CIN @ STL","1B","4.43","1.37",".96",".26",".01",".15",".65",".63",".04",".03",".31",".50","7.48","11.66","9.04","7996"
"Nolan Arenado","Rockies","COL @ SD","3B","4.44","1.08",".62",".23",".02",".22",".59",".69",".02",".02",".46",".89","7.55","11.79","8.89","9777"
"Mitch Haniger","Mariners","SEA @ OAK","RF","4.80","1.20",".72",".28",".02",".18",".65",".52",".05",".03",".43","1.08","7.53","11.68","8.98","14274"
"Anthony Rendon","Nationals","MIL @ WSH","3B","4.38","1.11",".68",".28",".01",".14",".62",".72",".03",".02",".52",".63","7.53","11.77","8.82","12861"
"Tyler White","Astros","LAA @ HOU","DH","4.26","1.02",".59",".20",".01",".22",".63",".73",".02",".02",".46",".93","7.53","11.78","8.80","15564"
"Freddie Freeman","Braves","PIT @ ATL","1B","4.34","1.22",".77",".27",".02",".16",".60",".56",".04",".03",".44",".74","7.43","11.54","8.87","5361"
"Joey Gallo","Rangers","MIN @ TEX","LF","4.14",".75",".34",".15",".02",".25",".62",".70",".04",".02",".71","1.35","7.55","11.80","8.61","14128"
"Rougned Odor","Rangers","MIN @ TEX","","4.68",".98",".60",".18",".03",".17",".64",".60",".12",".08",".54","1.10","7.48","11.64","8.77","12282"
"Cedric Mullins II","Orioles","BAL @ KC","OF","4.84","1.23",".79",".27",".08",".10",".61",".53",".12",".07",".36",".67","7.39","11.48","8.92","17929"
"Max Kepler","Twins","MIN @ TEX","RF","4.49",".99",".54",".24",".04",".17",".63",".67",".03",".03",".54",".71","7.47","11.66","8.71","12144"
"Carlos Correa","Astros","LAA @ HOU","SS","4.37","1.05",".64",".21",".02",".18",".62",".71",".03",".02",".48",".99","7.40","11.59","8.68","14162"
"Starling Marte","Pirates","PIT @ ATL","CF","4.69","1.23",".84",".20",".02",".17",".57",".47",".19",".09",".25",".92","7.31","11.31","8.92","9241"
"Lorenzo Cain","Brewers","MIL @ WSH","CF","4.79","1.30",".97",".22",".02",".09",".66",".38",".15",".07",".49",".75","7.33","11.32","8.90","9077"
"Elvis Andrus","Rangers","MIN @ TEX","SS","4.56","1.21",".80",".27",".05",".08",".57",".60",".11",".06",".43",".57","7.32","11.40","8.78","8709"
"Edwin Encarnacion","Indians","TB @ CLE","DH","4.34",".87",".47",".17",".00",".22",".60",".72",".01",".00",".64","1.11","7.38","11.55","8.48","2151"
"Mike Moustakas","Brewers","MIL @ WSH","3B","4.27","1.06",".60",".20",".00",".25",".56",".69",".01",".01",".36",".65","7.29","11.39","8.62","4892"
"Matt Chapman","Athletics","SEA @ OAK","3B","4.47","1.15",".64",".29",".05",".17",".63",".57",".03",".03",".30",".93","7.20","11.21","8.60","16505"
"Justin Upton","Angels","LAA @ HOU","LF","4.46",".95",".55",".18",".01",".21",".54",".69",".04",".03",".54","1.47","7.25","11.32","8.46","5222"
"Jorge Polanco","Twins","MIN @ TEX","SS","4.71","1.12",".73",".22",".05",".11",".59",".60",".08",".05",".46",".75","7.17","11.17","8.53","13152"
"Ryan Braun","Brewers","MIL @ WSH","1B","4.38","1.09",".66",".23",".01",".18",".57",".64",".09",".05",".30",".78","7.14","11.13","8.51","3410"
"Gregory Polanco","Pirates","PIT @ ATL","RF","4.48","1.04",".57",".24",".03",".19",".57",".57",".07",".04",".37",".99","7.15","11.13","8.49","12907"
"Paul DeJong","Cardinals","CIN @ STL","SS","4.21","1.10",".65",".24",".01",".20",".59",".67",".01",".01",".30",".83","7.13","11.14","8.45","18015"
"Juan Soto","Nationals","MIL @ WSH","LF","4.28",".95",".61",".18",".01",".14",".56",".61",".05",".04",".75",".90","7.21","11.23","8.36","20123"
"Adam Eaton","Nationals","MIL @ WSH","LF","4.70","1.20",".84",".23",".04",".09",".63",".41",".09",".05",".56",".77","7.13","11.03","8.55","11205"
"Cody Bellinger","Dodgers","ARI @ LAD","1B","4.20",".95",".50",".20",".02",".23",".55",".63",".04",".02",".41","1.10","7.14","11.14","8.39","15998"
"Joey Votto","Reds","CIN @ STL","1B","4.61","1.02",".72",".19",".01",".10",".63",".48",".02",".01",".92",".72","7.20","11.17","8.36","4314"
"Robinson Cano","Mariners","SEA @ OAK","2B","4.70","1.20",".77",".28",".01",".15",".65",".53",".01",".00",".40",".65","7.07","11.00","8.44","3269"
"Billy McKinney","Blue Jays","TOR @ MIA","LF","4.70","1.00",".53",".22",".05",".20",".58",".48",".04",".02",".50","1.08","7.11","11.03","8.40","15654"
"Ryan Zimmerman","Nationals","MIL @ WSH","1B","4.17","1.01",".59",".22",".01",".20",".54",".74",".01",".00",".40",".87","7.08","11.11","8.31","4220"
"Randal Grichuk","Blue Jays","TOR @ MIA","RF","4.38","1.01",".52",".26",".02",".22",".55",".63",".04",".02",".31","1.07","7.06","11.01","8.35","10243"
"Jean Segura","Mariners","SEA @ OAK","SS","4.59","1.30",".95",".24",".03",".09",".55",".54",".15",".06",".21",".58","6.88","10.70","8.45","5933"
"Aaron Hicks","Yankees","DET @ NYY","CF","4.35",".98",".61",".19",".02",".15",".56",".53",".08",".05",".56",".80","6.98","10.85","8.22","5297"
"Joc Pederson","Dodgers","ARI @ LAD","LF","4.51",".98",".50",".23",".01",".24",".60",".49",".04",".03",".36",".96","6.96","10.81","8.24","11899"
"Wilson Ramos","Phillies","CHC @ PHI","C","4.29","1.11",".70",".23",".00",".18",".54",".69",".00",".00",".33",".82","6.92","10.83","8.21","1433"
"Joe Mauer","Twins","MIN @ TEX","1B","4.93","1.25",".87",".29",".02",".08",".63",".44",".01",".01",".57",".61","6.93","10.74","8.29","1857"
"Adrian Beltre","Rangers","MIN @ TEX","3B","4.34","1.07",".71",".22",".02",".12",".59",".60",".01",".01",".57",".71","6.93","10.82","8.15","639"
"Yadier Molina","Cardinals","CIN @ STL","C","4.54","1.24",".86",".25",".00",".13",".65",".53",".06",".04",".24",".43","6.84","10.66","8.28","7007"
"Xander Bogaerts","Red Sox","BOS @ CWS","SS","4.59","1.04",".66",".24",".02",".12",".50",".62",".05",".03",".55","1.01","6.90","10.76","8.13","12161"
"Miguel Andujar","Yankees","DET @ NYY","3B","4.25","1.21",".77",".27",".02",".15",".55",".65",".03",".02",".17",".65","6.79","10.62","8.20","15878"
"Jose Peraza","Reds","CIN @ STL","SS","4.72","1.26",".97",".20",".03",".06",".60",".44",".18",".10",".28",".51","6.78","10.51","8.32","13593"
"Khris Davis","Athletics","SEA @ OAK","DH","4.27",".99",".55",".21",".01",".21",".56",".66",".01",".01",".31",".96","6.85","10.72","8.07","9112"
"Manny Machado","Dodgers","ARI @ LAD","SS","4.31","1.11",".69",".21",".01",".20",".56",".54",".03",".02",".31",".72","6.79","10.56","8.14","11493"
"Robinson Chirinos","Rangers","MIN @ TEX","C","4.03",".77",".41",".17",".01",".18",".55",".59",".02",".02",".77","1.14","6.91","10.78","7.90","3142"
"Adam Jones","Orioles","BAL @ KC","CF","4.61","1.32",".95",".24",".01",".11",".55",".61",".02",".01",".24",".55","6.71","10.48","8.17","6368"
"Logan Forsythe","Twins","MIN @ TEX","2B","4.82","1.09",".77",".21",".01",".09",".63",".48",".04",".02",".63",".86","6.81","10.59","8.04","7185"
"Justin Turner","Dodgers","ARI @ LAD","3B","4.41","1.12",".70",".26",".01",".16",".60",".45",".03",".02",".40",".72","6.78","10.51","8.10","5235"
"Jurickson Profar","Rangers","MIN @ TEX","SS","4.24",".98",".62",".22",".04",".10",".58",".57",".05",".03",".58",".52","6.80","10.60","7.97","10815"
"Corey Dickerson","Pirates","PIT @ ATL","LF","4.28","1.18",".73",".25",".03",".16",".52",".61",".03",".02",".17",".76","6.69","10.44","8.10","10762"
"Adalberto Mondesi","Royals","BAL @ KC","SS","4.01","1.03",".64",".20",".08",".11",".48",".57",".19",".09",".20",".86","6.69","10.42","8.10","13769"
"Phillip Ervin","Reds","CIN @ STL","DH","4.30","1.02",".70",".21",".02",".10",".48",".53",".17",".08",".46",".88","6.72","10.44","8.02","14738"
"Matt Olson","Athletics","SEA @ OAK","1B","4.16","1.00",".53",".25",".01",".20",".55",".59",".02",".01",".32",".84","6.73","10.50","7.95","14344"
"Carlos Gonzalez","Rockies","COL @ SD","RF","4.54","1.06",".65",".24",".02",".15",".55",".55",".03",".02",".40","1.07","6.72","10.47","7.99","7287"
"Yonder Alonso","Indians","TB @ CLE","1B","4.24",".95",".58",".20",".00",".16",".54",".63",".01",".01",".53","1.04","6.74","10.53","7.86","2530"
"Trevor Story","Rockies","COL @ SD","SS","4.34","1.00",".56",".24",".03",".17",".50",".60",".06",".03",".31","1.31","6.68","10.41","7.94","12564"
"Ryan O'Hearn","Royals","BAL @ KC","1B","4.33",".94",".53",".25",".03",".14",".55",".63",".01",".01",".51",".98","6.72","10.51","7.84","16442"
"Brian Goodwin","Royals","BAL @ KC","LF","4.12",".97",".59",".22",".03",".13",".53",".57",".09",".05",".45",".89","6.70","10.44","7.90","12858"
"Jake Cave","Twins","MIN @ TEX","CF","4.27","1.00",".62",".19",".05",".14",".54",".55",".05",".04",".41","1.13","6.68","10.40","7.93","14477"
"Trey Mancini","Orioles","BAL @ KC","LF","4.40","1.18",".80",".21",".03",".13",".53",".60",".01",".01",".31",".81","6.62","10.33","7.97","15149"
"Brett Gardner","Yankees","DET @ NYY","LF","4.55","1.12",".79",".20",".04",".09",".60",".43",".09",".04",".42",".68","6.62","10.26","7.96","9927"
"Kendrys Morales","Blue Jays","TOR @ MIA","DH","4.48","1.00",".62",".19",".00",".19",".55",".50",".02",".01",".48",".82","6.66","10.34","7.86","8610"
"Billy Hamilton","Reds","CIN @ STL","CF","4.85","1.10",".87",".15",".05",".03",".49",".30",".33",".10",".38","1.02","6.56","10.09","8.07","10199"
"Brandon Belt","Giants","NYM @ SF","1B","4.54","1.06",".65",".26",".03",".13",".55",".38",".03",".02",".58",".92","6.64","10.26","7.89","10264"
"Marwin Gonzalez","Astros","LAA @ HOU","LF","4.15","1.01",".63",".21",".02",".14",".53",".57",".04",".02",".42",".96","6.60","10.29","7.82","5497"
"Nomar Mazara","Rangers","MIN @ TEX","RF","4.44","1.03",".71",".18",".02",".12",".55",".61",".02",".01",".49",".90","6.58","10.28","7.76","14553"
"David Peralta","Diamondbacks","ARI @ LAD","LF","4.43","1.14",".78",".21",".02",".14",".50",".60",".04",".03",".29",".98","6.51","10.17","7.84","2136"
"Harrison Bader","Cardinals","CIN @ STL","RF","4.00","1.10",".76",".20",".02",".12",".50",".54",".09",".07",".32",".84","6.50","10.11","7.84","18030"
"Eduardo Nunez","Red Sox","BOS @ CWS","DH","4.48","1.13",".79",".23",".02",".09",".45",".60",".14",".07",".25",".76","6.47","10.10","7.84","6848"
"Carlos Santana","Phillies","CHC @ PHI","1B","4.19",".82",".47",".19",".01",".15",".54",".54",".02",".02",".69",".66","6.58","10.25","7.58","2396"
"Wil Myers","Padres","COL @ SD","RF","4.33",".97",".60",".22",".02",".13",".50",".54",".09",".04",".42","1.14","6.50","10.12","7.71","10047"
"Chris Davis","Orioles","BAL @ KC","1B","4.51",".91",".55",".19",".01",".16",".55",".57",".01",".01",".55","1.24","6.53","10.19","7.61","9272"
"Josh Bell","Pirates","PIT @ ATL","1B","4.58","1.07",".69",".21",".02",".14",".58",".43",".03",".03",".42",".90","6.47","10.03","7.73","13145"
"Alex Gordon","Royals","BAL @ KC","LF","4.54","1.04",".72",".22",".02",".09",".58",".45",".05",".03",".54",".72","6.48","10.06","7.68","5209"
"Luke Voit","Yankees","DET @ NYY","DH","4.14","1.07",".68",".24",".01",".14",".53",".56",".02",".02",".33",".90","6.44","10.04","7.69","14811"
"Scooter Gennett","Reds","CIN @ STL","2B","4.41","1.14",".81",".20",".02",".11",".51",".64",".02",".02",".30",".92","6.40","10.02","7.69","10339"
"Jorge Bonifacio","Royals","BAL @ KC","RF","4.23","1.05",".67",".25",".04",".09",".53",".56",".02",".02",".42",".81","6.42","10.01","7.62","12174"
"Denard Span","Mariners","SEA @ OAK","LF","4.38","1.08",".72",".22",".05",".08",".50",".52",".09",".04",".35",".62","6.38","9.92","7.67","8347"
"Ben Zobrist","Cubs","CHC @ PHI","RF","4.44","1.04",".70",".21",".02",".11",".47",".52",".02",".02",".53",".77","6.38","9.92","7.58","7435"
"Gleyber Torres","Yankees","DET @ NYY","2B","4.04","1.01",".67",".18",".03",".15",".50",".55",".07",".05",".29",".97","6.34","9.88","7.59","16997"
"David Dahl","Rockies","COL @ SD","LF","4.23",".99",".59",".20",".04",".16",".44",".53",".08",".05",".28","1.10","6.32","9.83","7.59","13744"
"Max Muncy","Dodgers","ARI @ LAD","1B","3.99",".82",".44",".16",".01",".21",".50",".53",".02",".02",".50","1.17","6.40","9.96","7.46","13301"
"Lourdes Gurriel","Blue Jays","TOR @ MIA","2B","4.59","1.14",".80",".18",".02",".13",".54",".44",".10",".07",".20",".93","6.26","9.72","7.65","19238"
"Hunter Renfroe","Padres","COL @ SD","LF","4.13",".96",".55",".21",".02",".18",".47",".61",".02",".01",".29","1.05","6.30","9.85","7.48","15464"
"Jed Lowrie","Athletics","SEA @ OAK","2B","4.36","1.13",".72",".30",".02",".09",".52",".51",".00",".00",".35",".67","6.27","9.77","7.53","4418"
"Eduardo Escobar","Diamondbacks","ARI @ LAD","SS","4.33","1.01",".59",".26",".02",".15",".48",".54",".03",".03",".31",".94","6.28","9.79","7.49","6153"
"Ender Inciarte","Braves","PIT @ ATL","CF","4.44","1.20",".94",".17",".04",".05",".57",".33",".17",".09",".26",".55","6.22","9.61","7.68","4922"
"Daniel Palka","White Sox","BOS @ CWS","DH","4.18",".95",".56",".16",".03",".20",".48",".56",".05",".03",".24","1.35","6.27","9.78","7.49","14897"
"Rafael Ortega","Marlins","TOR @ MIA","OF","4.59","1.05",".76",".18",".09",".02",".52",".32",".15",".09",".53",".49","6.27","9.67","7.58","10323"
"Willians Astudillo","Twins","MIN @ TEX","C","4.05","1.01",".64",".19",".01",".17",".52",".62",".04",".03",".15",".24","6.24","9.77","7.47","15608"
"Hunter Dozier","Royals","BAL @ KC","1B","4.44",".99",".63",".25",".03",".09",".52",".53",".04",".02",".47","1.10","6.29","9.80","7.43","15117"
"Marcus Semien","Athletics","SEA @ OAK","SS","4.58","1.19",".84",".24",".03",".09",".53",".44",".09",".05",".22",".70","6.21","9.64","7.60","12533"
"Andrelton Simmons","Angels","LAA @ HOU","SS","4.35","1.13",".82",".22",".03",".07",".44",".56",".08",".05",".31",".47","6.19","9.65","7.51","10847"
"Eric Hosmer","Padres","COL @ SD","1B","4.23","1.02",".68",".21",".01",".12",".46",".55",".03",".02",".44",".79","6.23","9.71","7.40","3516"
"DJ LeMahieu","Rockies","COL @ SD","2B","4.65","1.19",".89",".22",".02",".08",".56",".38",".07",".04",".33",".74","6.16","9.54","7.52","9874"
"Derek Dietrich","Marlins","TOR @ MIA","LF","4.28",".97",".65",".20",".04",".09",".49",".52",".01",".01",".56",".89","6.22","9.69","7.33","10542"
"J.T. Realmuto","Marlins","TOR @ MIA","C","4.38","1.06",".74",".22",".03",".08",".50",".50",".05",".02",".41",".78","6.17","9.61","7.39","11739"
"Josh Reddick","Astros","LAA @ HOU","RF","3.93","1.00",".66",".19",".04",".12",".49",".52",".04",".03",".37",".60","6.17","9.61","7.37","3892"
"Brian Dozier","Dodgers","ARI @ LAD","2B","4.11",".85",".48",".19",".01",".17",".48",".53",".06",".03",".38",".95","6.20","9.66","7.30","9810"
"Nick Markakis","Braves","PIT @ ATL","RF","4.25","1.18",".83",".28",".01",".07",".50",".52",".01",".01",".34",".50","6.11","9.53","7.38","5930"
"David Fletcher","Angels","LAA @ HOU","SS","4.66","1.12",".80",".23",".04",".06",".57",".36",".12",".07",".29",".81","6.11","9.46","7.45","17992"
"Kyle Seager","Mariners","SEA @ OAK","3B","4.28",".95",".55",".25",".01",".15",".50",".54",".01",".01",".32",".81","6.14","9.59","7.28","9785"
"Amed Rosario","Mets","NYM @ SF","SS","4.70","1.22",".87",".20",".08",".06",".47",".34",".13",".08",".20",".86","6.04","9.33","7.53","15518"
"David Freese","Pirates","PIT @ ATL","3B","4.38","1.06",".75",".18",".01",".14",".50",".52",".01",".01",".33","1.02","6.06","9.46","7.28","9549"
"Ian Kinsler","Red Sox","BOS @ CWS","2B","4.25",".91",".61",".19",".01",".10",".46",".47",".09",".05",".51",".65","6.11","9.50","7.23","6195"
"Brian Anderson","Marlins","TOR @ MIA","RF","4.48","1.03",".74",".20",".02",".07",".55",".40",".03",".02",".57",".74","6.10","9.47","7.25","18289"
"Asdrubal Cabrera","Phillies","CHC @ PHI","2B","4.09",".97",".61",".22",".01",".13",".46",".57",".02",".01",".37",".83","6.08","9.49","7.21","4962"
"Yulieski Gurriel","Astros","LAA @ HOU","1B","4.05","1.12",".74",".27",".01",".10",".49",".55",".02",".01",".21",".47","6.01","9.39","7.27","19198"
"Melky Cabrera","Indians","TB @ CLE","RF","4.12","1.07",".71",".26",".01",".09",".49",".53",".01",".01",".35",".70","6.04","9.43","7.23","4022"
"Ozzie Albies","Braves","PIT @ ATL","2B","3.92","1.08",".73",".21",".04",".10",".40",".51",".11",".06",".20",".62","6.00","9.33","7.33","16556"
"Johan Camargo","Braves","PIT @ ATL","3B","4.14","1.06",".70",".24",".02",".10",".47",".57",".02",".01",".29",".81","6.02","9.41","7.21","14950"
"Yairo Munoz","Cardinals","CIN @ STL","3B","3.89","1.06",".75",".19",".01",".11",".44",".55",".08",".05",".24",".61","5.98","9.33","7.24","16313"
"Cesar Hernandez","Phillies","CHC @ PHI","2B","4.39",".96",".73",".15",".02",".06",".49",".39",".09",".05",".62","1.00","6.04","9.35","7.18","10556"
"Renato Nunez","Orioles","BAL @ KC","3B","4.19",".99",".65",".21",".02",".12",".48",".51",".02",".01",".38",".92","6.01","9.37","7.16","14503"
"Ramon Laureano","Athletics","SEA @ OAK","LF","3.83","1.00",".68",".18",".03",".10",".45",".47",".13",".07",".24",".91","5.97","9.28","7.24","17128"
"Tim Beckham","Orioles","BAL @ KC","3B","4.29","1.05",".72",".20",".03",".10",".47",".51",".05",".03",".29",".88","5.97","9.30","7.20","7949"
"Nick Delmonico","White Sox","BOS @ CWS","LF","4.38",".98",".60",".22",".04",".12",".49",".45",".03",".02",".34",".98","5.99","9.31","7.16","13157"
"Todd Frazier","Mets","NYM @ SF","3B","4.27",".90",".56",".19",".01",".14",".45",".54",".04",".03",".40",".85","6.00","9.36","7.09","785"
"Scott Schebler","Reds","CIN @ STL","RF","4.20",".88",".56",".17",".03",".12",".44",".54",".04",".02",".47",".94","6.00","9.36","7.07","12225"
"Robbie Grossman","Twins","MIN @ TEX","DH","4.16",".96",".65",".21",".02",".08",".51",".45",".02",".02",".53",".68","6.00","9.33","7.08","5254"
"Kole Calhoun","Angels","LAA @ HOU","RF","4.78",".98",".66",".16",".03",".13",".50",".40",".04",".02",".43","1.35","5.96","9.23","7.13","11200"
"Willson Contreras","Cubs","CHC @ PHI","C","4.23",".91",".58",".18",".01",".14",".44",".49",".03",".03",".46","1.23","5.96","9.27","7.05","11609"
"Travis Jankowski","Padres","COL @ SD","RF","4.52",".99",".77",".15",".03",".03",".47",".26",".21",".10",".52",".91","5.93","9.12","7.19","13768"
"Yasmani Grandal","Dodgers","ARI @ LAD","C","3.88",".82",".45",".17",".00",".19",".44",".52",".02",".01",".41","1.06","5.94","9.26","6.97","11368"
"Avisail Garcia","White Sox","BOS @ CWS","RF","4.29","1.09",".75",".19",".02",".13",".45",".49",".04",".03",".18","1.09","5.84","9.09","7.12","5760"
"Ben Gamel","Mariners","SEA @ OAK","LF","4.17","1.05",".70",".23",".07",".06",".45",".45",".06",".04",".31",".86","5.85","9.09","7.09","12160"
"Stephen Piscotty","Athletics","SEA @ OAK","RF","4.06","1.06",".67",".26",".02",".10",".50",".47",".03",".02",".23",".65","5.86","9.12","7.06","13367"
"Jason Kipnis","Indians","TB @ CLE","2B","4.01",".85",".51",".22",".02",".10",".47",".48",".04",".02",".51",".91","5.92","9.22","6.94","9776"
"Kevin Pillar","Blue Jays","TOR @ MIA","CF","4.28","1.05",".68",".26",".02",".09",".45",".46",".09",".05",".23",".64","5.83","9.06","7.07","12434"
"Ian Happ","Cubs","CHC @ PHI","CF","4.12",".77",".44",".14",".02",".17",".40",".49",".06",".04",".47","1.72","5.90","9.17","6.93","17919"
"Yolmer Sanchez","White Sox","BOS @ CWS","3B","4.48","1.07",".71",".21",".07",".07",".45",".37",".08",".05",".28",".97","5.80","8.97","7.08","11602"
"Jeff McNeil","Mets","NYM @ SF","2b","4.59","1.13",".81",".19",".06",".07",".48",".38",".05",".03",".28",".64","5.75","8.92","7.05","15362"
"Mike Zunino","Mariners","SEA @ OAK","C","4.05",".79",".43",".17",".00",".19",".46",".55",".01",".01",".33","1.42","5.79","9.06","6.79","13265"
"Nick Ahmed","Diamondbacks","ARI @ LAD","SS","4.23",".93",".57",".22",".02",".13",".42",".49",".05",".04",".27",".89","5.74","8.94","6.88","12147"
"Tommy Pham","Rays","TB @ CLE","CF","4.26",".90",".59",".16",".01",".14",".41",".46",".09",".05",".33","1.43","5.73","8.90","6.87","2967"
"Joe Panik","Giants","NYM @ SF","2B","4.43","1.13",".84",".20",".04",".05",".49",".38",".03",".02",".34",".37","5.68","8.81","6.94","11936"
"Shohei Ohtani","Angels","LAA @ HOU","DH","4.25",".80",".48",".14",".01",".16",".43",".51",".03",".02",".44","1.54","5.75","8.97","6.75","19755"
"Ji-Man Choi","Rays","TB @ CLE","1B","4.36",".91",".54",".22",".01",".14",".43",".45",".03",".02",".36","1.39","5.71","8.87","6.79","5452"
"Joey Wendle","Rays","TB @ CLE","2B","4.56","1.16",".78",".26",".03",".08",".43",".34",".07",".04",".18","1.05","5.62","8.68","6.96","13853"
"Mark Canha","Athletics","SEA @ OAK","LF","3.95",".96",".57",".26",".02",".11",".45",".48",".02",".02",".26",".72","5.65","8.81","6.77","11445"
