"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Nick Ahmed","Diamondbacks","ARI @ COL","SS","4.76","1.23",".73",".26",".05",".19",".78",".60",".07",".05",".33",".82","8.04","12.52","9.59","12147"
"Mark Reynolds","Nationals","SF @ WSH","1B","4.35","1.05",".61",".18",".01",".25",".65",".80",".01",".01",".58","1.02","8.10","12.68","9.42","7619"
"Matt Carpenter","Cardinals","STL @ CIN","3B","4.83","1.00",".48",".26",".01",".25",".74",".54",".02",".01",".73","1.14","8.14","12.63","9.42","8090"
"Mitch Moreland","Red Sox","CWS @ BOS","1B","4.50","1.09",".57",".29",".01",".21",".71",".73",".01",".01",".53",".79","8.05","12.58","9.37","3086"
"Marcell Ozuna","Cardinals","STL @ CIN","LF","4.52","1.19",".71",".21",".01",".25",".62",".77",".02",".01",".33",".90","7.88","12.33","9.36","10324"
"Yulieski Gurriel","Astros","HOU @ TEX","1B","4.79","1.36",".89",".35",".01",".11",".64",".86",".03",".02",".30",".44","7.82","12.29","9.33","19198"
"Francisco Lindor","Indians","CLE @ DET","SS","4.57","1.20",".75",".24",".05",".16",".64",".72",".07",".04",".41",".59","7.85","12.26","9.33","12916"
"Scott Schebler","Reds","STL @ CIN","RF","4.71","1.06",".59",".22",".03",".22",".69",".57",".05",".03",".58","1.03","7.90","12.27","9.25","12225"
"Christian Yelich","Brewers","MIL @ PHI","LF","4.67","1.24",".79",".26",".02",".17",".70",".53",".08",".04",".45",".91","7.78","12.08","9.29","11477"
"Rhys Hoskins","Phillies","MIL @ PHI","LF","4.52",".91",".47",".19",".02",".23",".70",".57",".04",".03",".73","1.20","7.88","12.24","9.09","16472"
"DJ LeMahieu","Rockies","ARI @ COL","2B","4.73","1.38",".99",".25",".04",".10",".76",".48",".07",".04",".44",".64","7.70","11.95","9.30","9874"
"Scooter Gennett","Reds","STL @ CIN","2B","4.39","1.17",".72",".23",".02",".20",".62",".79",".02",".01",".37",".96","7.73","12.11","9.14","10339"
"Jesus Aguilar","Brewers","MIL @ PHI","1B","4.56","1.12",".63",".23",".01",".25",".65",".73",".01",".01",".36","1.08","7.75","12.11","9.13","11342"
"Nelson Cruz","Mariners","SEA @ TB","DH","4.45","1.08",".62",".18",".00",".28",".62",".73",".01",".01",".39","1.07","7.73","12.09","9.11","2434"
"Matt Olson","Athletics","KC @ OAK","1B","4.28","1.03",".54",".23",".01",".25",".61",".71",".02",".01",".49",".86","7.72","12.06","9.02","14344"
"Travis Shaw","Brewers","MIL @ PHI","3B","4.46","1.03",".53",".24",".01",".25",".61",".73",".02",".01",".43",".84","7.71","12.05","9.02","11982"
"Marwin Gonzalez","Astros","HOU @ TEX","LF","4.56","1.17",".74",".26",".02",".15",".63",".67",".05",".03",".53",".90","7.64","11.93","9.02","5497"
"Xander Bogaerts","Red Sox","CWS @ BOS","SS","4.61","1.17",".74",".28",".02",".14",".71",".60",".07",".04",".49",".81","7.64","11.91","9.03","12161"
"Aaron Judge","Yankees","NYY @ NYM","RF","4.64",".96",".53",".18",".01",".24",".65",".57",".05",".03",".66","1.47","7.71","11.98","8.96","15640"
"Jose Abreu","White Sox","CWS @ BOS","1B","4.45","1.27",".73",".33",".01",".19",".59",".64",".01",".01",".32",".82","7.54","11.74","9.02","15676"
"Yonder Alonso","Indians","CLE @ DET","1B","4.46","1.14",".73",".22",".01",".18",".61",".70",".02",".01",".49",".74","7.49","11.70","8.83","2530"
"Dustin Fowler","Athletics","KC @ OAK","CF","4.60","1.18",".73",".22",".09",".14",".60",".55",".16",".10",".22",".68","7.41","11.51","8.99","17098"
"Freddie Freeman","Braves","ATL @ LAD","1B","4.38","1.16",".65",".29",".01",".22",".59",".53",".03",".03",".41",".93","7.46","11.58","8.89","5361"
"Giancarlo Stanton","Yankees","NYY @ NYM","DH","4.44",".96",".50",".19",".00",".27",".59",".67",".02",".01",".47","1.26","7.48","11.67","8.73","4949"
"Eric Hosmer","Padres","SD @ MIA","1B","4.64","1.22",".80",".25",".01",".16",".65",".49",".05",".03",".52",".72","7.44","11.53","8.87","3516"
"Khris Davis","Athletics","KC @ OAK","DH","4.38","1.01",".54",".22",".01",".24",".62",".67",".01",".01",".45",".91","7.46","11.66","8.73","9112"
"Lorenzo Cain","Brewers","MIL @ PHI","CF","4.79","1.25",".86",".25",".02",".13",".64",".43",".13",".07",".44",".82","7.38","11.41","8.90","9077"
"John Ryan Murphy","Diamondbacks","ARI @ COL","C","4.55","1.13",".69",".23",".01",".19",".61",".77",".02",".01",".32",".77","7.38","11.57","8.73","10346"
"Mitch Haniger","Mariners","SEA @ TB","RF","4.55","1.11",".67",".22",".03",".20",".59",".63",".04",".03",".38","1.08","7.35","11.46","8.73","14274"
"Justin Upton","Angels","LAA @ MIN","LF","4.67","1.05",".63",".24",".00",".17",".55",".67",".05",".03",".54","1.34","7.34","11.45","8.62","5222"
"Rafael Devers","Red Sox","CWS @ BOS","3B","4.30","1.07",".60",".26",".02",".19",".60",".68",".03",".02",".38",".91","7.32","11.44","8.63","17350"
"Michael A. Taylor","Nationals","SF @ WSH","CF","4.13","1.01",".58",".23",".03",".17",".51",".64",".15",".07",".39","1.09","7.30","11.38","8.66","11489"
"Ian Kinsler","Angels","LAA @ MIN","2B","4.87","1.14",".74",".25",".01",".13",".67",".51",".10",".06",".45",".56","7.31","11.35","8.69","6195"
"Logan Morrison","Twins","LAA @ MIN","DH","4.34",".92",".51",".20",".02",".20",".62",".62",".01",".01",".68",".90","7.36","11.47","8.50","9205"
"Ryan Braun","Brewers","MIL @ PHI","1B","4.36","1.06",".62",".23",".02",".19",".55",".64",".09",".05",".34",".83","7.26","11.31","8.63","3410"
"Greg Bird","Yankees","NYY @ NYM","1B","4.54",".90",".44",".20",".02",".25",".60",".65",".01",".01",".50","1.14","7.31","11.41","8.49","14131"
"David Peralta","Diamondbacks","ARI @ COL","LF","4.43","1.24",".85",".22",".05",".13",".59",".64",".04",".03",".35",".78","7.19","11.22","8.65","2136"
"Manny Machado","Orioles","BAL @ TOR","SS","4.46","1.10",".60",".26",".00",".23",".54",".63",".03",".02",".29",".69","7.21","11.24","8.59","11493"
"Kris Bryant","Cubs","PIT @ CHC","3B","4.31","1.13",".67",".28",".03",".15",".61",".52",".04",".02",".52",".74","7.24","11.24","8.58","15429"
"Daniel Palka","White Sox","CWS @ BOS","DH","4.36","1.05",".58",".22",".03",".22",".54",".67",".05",".03",".27","1.30","7.17","11.20","8.53","14897"
"Jean Segura","Mariners","SEA @ TB","SS","4.66","1.34",".99",".24",".02",".10",".59",".48",".17",".08",".21",".69","7.08","10.97","8.71","5933"
"Gerardo Parra","Rockies","ARI @ COL","LF","4.30","1.24",".81",".29",".03",".11",".56",".66",".06",".04",".29",".64","7.11","11.11","8.55","8553"
"Eduardo Escobar","Twins","LAA @ MIN","SS","4.45","1.08",".62",".26",".04",".16",".58",".62",".03",".02",".38",".94","7.11","11.08","8.42","6153"
"Curtis Granderson","Blue Jays","BAL @ TOR","LF","4.50",".96",".49",".23",".03",".21",".61",".49",".04",".02",".50","1.00","7.16","11.10","8.40","4747"
"Adrian Beltre","Rangers","HOU @ TEX","3B","4.30","1.17",".76",".25",".01",".15",".56",".66",".01",".00",".42",".53","7.08","11.06","8.41","639"
"Eugenio Suarez","Reds","STL @ CIN","3B","4.28",".92",".55",".17",".01",".18",".54",".68",".03",".02",".64","1.00","7.15","11.17","8.29","12552"
"Anthony Rizzo","Cubs","PIT @ CHC","1B","4.22","1.01",".57",".26",".02",".16",".58",".61",".03",".02",".50",".47","7.11","11.08","8.33","3473"
"Justin Turner","Dodgers","ATL @ LAD","3B","4.49","1.06",".65",".25",".01",".15",".61",".49",".03",".03",".63",".64","7.12","11.05","8.36","5235"
"Teoscar Hernandez","Blue Jays","BAL @ TOR","RF","4.29","1.05",".53",".29",".04",".20",".53",".60",".09",".05",".21",".95","7.05","10.98","8.42","13066"
"Carlos Santana","Phillies","MIL @ PHI","1B","4.31",".88",".49",".20",".02",".16",".55",".61",".02",".01",".72",".61","7.08","11.04","8.17","2396"
"Max Stassi","Astros","HOU @ TEX","C","4.34",".88",".51",".18",".01",".19",".61",".64",".01",".01",".61","1.10","7.06","11.04","8.16","10059"
"J.T. Realmuto","Marlins","SD @ MIA","C","4.39","1.19",".79",".25",".05",".11",".56",".55",".05",".03",".36",".68","6.89","10.72","8.29","11739"
"Brian Anderson","Marlins","SD @ MIA","RF","4.48","1.20",".77",".28",".04",".12",".64",".44",".02",".02",".43",".82","6.90","10.70","8.28","18289"
"Miguel Sano","Twins","LAA @ MIN","3B","4.24",".88",".47",".20",".01",".21",".56",".64",".01",".00",".53","1.54","6.94","10.85","8.06","12164"
"Josh Reddick","Astros","HOU @ TEX","RF","4.45","1.10",".76",".20",".02",".11",".60",".57",".04",".03",".52",".67","6.88","10.72","8.14","3892"
"Jon Jay","Diamondbacks","ARI @ COL","LF","4.86","1.41","1.11",".22",".04",".04",".63",".38",".07",".04",".42",".73","6.76","10.46","8.32","5227"
"Kyle Seager","Mariners","SEA @ TB","3B","4.35","1.03",".59",".23",".01",".21",".56",".60",".01",".01",".33",".80","6.84","10.67","8.10","9785"
"Odubel Herrera","Phillies","MIL @ PHI","CF","4.41","1.17",".79",".23",".04",".11",".54",".53",".06",".03",".39",".93","6.79","10.56","8.17","11476"
"Cesar Hernandez","Phillies","MIL @ PHI","2B","4.63","1.07",".78",".16",".05",".08",".60",".34",".13",".07",".65",".98","6.85","10.56","8.17","10556"
"Javier Baez","Cubs","PIT @ CHC","2B","4.52","1.19",".73",".25",".05",".16",".56",".45",".09",".05",".18",".88","6.76","10.47","8.25","12979"
"Juan Soto","Nationals","SF @ WSH","LF","4.24",".97",".66",".16",".01",".14",".54",".63",".05",".03",".56",".79","6.84","10.68","8.02","20123"
"Yadier Molina","Cardinals","STL @ CIN","C","4.41","1.12",".72",".22",".00",".18",".54",".61",".05",".03",".25",".66","6.73","10.51","8.07","7007"
"Ian Desmond","Rockies","ARI @ COL","1B","4.19",".99",".62",".19",".02",".16",".53",".60",".09",".05",".37","1.04","6.76","10.54","8.02","6885"
"Whit Merrifield","Royals","KC @ OAK","2B","4.63","1.16",".75",".28",".02",".10",".50",".41",".16",".08",".33",".70","6.71","10.36","8.15","11281"
"Ian Happ","Cubs","PIT @ CHC","CF","4.11",".92",".51",".21",".03",".17",".53",".60",".06",".04",".43","1.22","6.76","10.54","7.95","17919"
"Hunter Renfroe","Padres","SD @ MIA","LF","4.43","1.03",".60",".23",".02",".17",".51",".65",".02",".01",".34","1.00","6.70","10.48","7.94","15464"
"Dee Gordon","Mariners","SEA @ TB","2B","4.78","1.34","1.06",".18",".06",".04",".52",".34",".27",".12",".14",".71","6.58","10.14","8.28","8203"
"Kyle Schwarber","Cubs","PIT @ CHC","LF","4.00",".91",".50",".18",".04",".19",".49",".62",".02",".02",".47",".93","6.73","10.51","7.90","16478"
"Matt Kemp","Dodgers","ATL @ LAD","LF","4.40","1.06",".64",".24",".01",".17",".51",".60",".01",".01",".37","1.08","6.69","10.45","7.95","5631"
"Ketel Marte","Diamondbacks","ARI @ COL","2B","4.32","1.22",".82",".25",".07",".07",".50",".55",".06",".04",".32",".47","6.64","10.34","8.06","13613"
"Yoan Moncada","White Sox","CWS @ BOS","2B","4.68","1.02",".61",".22",".03",".15",".56",".41",".11",".06",".40","1.60","6.70","10.37","8.01","17232"
"Matt Chapman","Athletics","KC @ OAK","3B","4.19",".95",".54",".21",".03",".17",".55",".57",".03",".02",".44",".88","6.72","10.47","7.90","16505"
"Brett Gardner","Yankees","NYY @ NYM","LF","4.75","1.07",".75",".18",".04",".11",".58",".35",".11",".05",".54",".82","6.70","10.33","8.03","9927"
"Greg Allen","Indians","CLE @ DET","CF","4.89","1.10",".75",".22",".08",".05",".61",".38",".14",".08",".43","1.05","6.67","10.32","8.04","16623"
"Jed Lowrie","Athletics","KC @ OAK","2B","4.48","1.16",".75",".30",".02",".09",".60",".48",".01",".01",".46",".59","6.66","10.35","7.94","4418"
"Delino DeShields","Rangers","HOU @ TEX","CF","4.52","1.02",".74",".19",".03",".05",".57",".37",".23",".11",".51",".84","6.65","10.28","7.99","11379"
"Harrison Bader","Cardinals","STL @ CIN","RF","4.19",".99",".62",".16",".02",".19",".48",".58",".10",".06",".30","1.16","6.62","10.32","7.92","18030"
"Chris Iannetta","Rockies","ARI @ COL","C","3.95",".88",".49",".21",".01",".17",".55",".55",".01",".01",".59",".92","6.68","10.41","7.75","8267"
"Adam Jones","Orioles","BAL @ TOR","CF","4.56","1.14",".72",".23",".01",".19",".56",".56",".01",".01",".18",".75","6.55","10.22","7.90","6368"
"Robbie Grossman","Twins","LAA @ MIN","DH","4.68","1.02",".67",".24",".01",".09",".61",".42",".03",".02",".66",".90","6.64","10.29","7.80","5254"
"Yolmer Sanchez","White Sox","CWS @ BOS","3B","4.56","1.21",".80",".25",".06",".09",".57",".43",".09",".05",".22",".88","6.52","10.12","7.98","11602"
"Chris Owings","Diamondbacks","ARI @ COL","CF","4.22","1.07",".69",".24",".04",".11",".46",".56",".12",".05",".31",".84","6.54","10.19","7.87","10030"
"Chris Taylor","Dodgers","ATL @ LAD","SS","4.61",".96",".60",".22",".04",".10",".55",".37",".10",".05",".63","1.22","6.61","10.21","7.81","13757"
"C.J. Cron","Rays","SEA @ TB","DH","4.41","1.01",".61",".19",".01",".19",".55",".54",".03",".02",".33","1.26","6.55","10.20","7.79","12546"
"Salvador Perez","Royals","KC @ OAK","C","4.32","1.02",".56",".22",".01",".22",".50",".61",".01",".01",".21",".76","6.52","10.19","7.78","7304"
"Shin-Soo Choo","Rangers","HOU @ TEX","DH","4.63","1.05",".74",".18",".01",".13",".57",".41",".05",".03",".57",".93","6.53","10.12","7.77","3174"
"Starlin Castro","Marlins","SD @ MIA","2B","4.60","1.30",".92",".26",".03",".10",".59",".38",".03",".02",".29",".70","6.44","9.97","7.90","4579"
"Christian Villanueva","Padres","SD @ MIA","3B","4.33",".91",".52",".19",".01",".20",".50",".62",".02",".02",".38","1.03","6.52","10.19","7.67","11738"
"Gary Sanchez","Yankees","NYY @ NYM","C","4.33",".91",".52",".19",".00",".21",".52",".58",".02",".02",".40","1.01","6.53","10.19","7.67","11442"
"Albert Pujols","Angels","LAA @ MIN","1B","4.56","1.09",".75",".20",".00",".14",".50",".68",".01",".01",".30",".64","6.43","10.09","7.68","1177"
"Max Kepler","Twins","LAA @ MIN","RF","4.14",".95",".54",".25",".04",".13",".50",".55",".03",".02",".47",".75","6.48","10.09","7.62","12144"
"Yangervis Solarte","Blue Jays","BAL @ TOR","2B","4.39","1.11",".68",".26",".01",".16",".58",".49",".02",".01",".23",".48","6.40","9.97","7.70","5352"
"Travis Jankowski","Padres","SD @ MIA","RF","4.75","1.10",".85",".16",".05",".04",".53",".28",".20",".09",".52",".96","6.41","9.86","7.79","13768"
"Nick Williams","Phillies","MIL @ PHI","RF","4.10",".95",".54",".19",".05",".17",".45",".60",".04",".03",".32","1.18","6.41","10.01","7.62","14330"
"Lonnie Chisenhall","Indians","CLE @ DET","RF","4.37","1.07",".69",".24",".03",".11",".50",".56",".04",".03",".34",".79","6.39","9.97","7.64","7571"
"Noel Cuevas","Rockies","ARI @ COL","RF","4.07","1.14",".80",".18",".06",".09",".48",".54",".09",".05",".25",".75","6.34","9.88","7.72","11894"
"Jackie Bradley Jr.","Red Sox","CWS @ BOS","CF","4.09",".87",".53",".20",".03",".12",".52",".54",".06",".03",".55",".95","6.45","10.05","7.53","12984"
"Ozzie Albies","Braves","ATL @ LAD","2B","4.59","1.09",".67",".24",".03",".16",".50",".39",".12",".07",".17",".96","6.32","9.78","7.71","16556"
"Cameron Maybin","Marlins","SD @ MIA","RF","4.19",".99",".69",".21",".04",".06",".46",".49",".14",".08",".48",".73","6.33","9.84","7.56","5223"
"Mike Moustakas","Royals","KC @ OAK","3B","4.41","1.01",".61",".20",".01",".20",".50",".58",".01",".01",".25",".65","6.31","9.86","7.54","4892"
"Jonathan Villar","Brewers","MIL @ PHI","2B","4.26","1.01",".68",".20",".03",".11",".44",".46",".18",".08",".32","1.18","6.28","9.74","7.60","10071"
"Starling Marte","Pirates","PIT @ CHC","CF","4.39","1.07",".75",".19",".04",".09",".45",".43",".17",".07",".30",".84","6.27","9.71","7.63","9241"
"Ryon Healy","Mariners","SEA @ TB","1B","4.14","1.08",".69",".20",".01",".19",".50",".59",".01",".01",".16",".94","6.25","9.77","7.53","15447"
"Nomar Mazara","Rangers","HOU @ TEX","RF","4.41","1.04",".71",".18",".01",".14",".52",".57",".02",".01",".35",".84","6.28","9.80","7.48","14553"
"Austin Meadows","Pirates","PIT @ CHC","CF","4.48","1.11",".70",".26",".05",".10",".51",".36",".14",".09",".22",".73","6.24","9.65","7.64","15672"
"Tucker Barnhart","Reds","STL @ CIN","C","4.59",".96",".65",".20",".02",".10",".65",".40",".02",".02",".61",".88","6.34","9.83","7.43","10200"
"Scott Kingery","Phillies","MIL @ PHI","SS","4.22",".98",".64",".20",".03",".11",".45",".57",".11",".06",".32","1.04","6.25","9.76","7.48","17975"
"Jesse Winker","Reds","STL @ CIN","RF","4.18",".97",".64",".22",".01",".10",".41",".56",".03",".02",".62",".70","6.30","9.82","7.41","13590"
"Randal Grichuk","Blue Jays","BAL @ TOR","RF","3.86",".90",".41",".26",".03",".21",".48",".57",".03",".02",".18","1.00","6.24","9.75","7.41","10243"
"Nicholas Castellanos","Tigers","CLE @ DET","RF","4.35","1.12",".67",".26",".05",".14",".52",".44",".03",".02",".18","1.15","6.19","9.61","7.52","11737"
"Justin Bour","Marlins","SD @ MIA","1B","4.29",".93",".63",".16",".01",".14",".49",".58",".01",".01",".52",".90","6.25","9.76","7.33","9744"
"Tony Kemp","Astros","HOU @ TEX","CF","4.24","1.04",".82",".15",".04",".04",".57",".46",".13",".07",".42",".43","6.19","9.64","7.44","14894"
"Zack Cozart","Angels","LAA @ MIN","3B","4.33","1.01",".64",".24",".03",".11",".48",".50",".02",".01",".45",".72","6.22","9.68","7.39","2616"
"Denard Span","Mariners","SEA @ TB","LF","4.25","1.00",".69",".19",".02",".10",".50",".45",".10",".05",".38",".67","6.16","9.56","7.39","8347"
"Wilson Ramos","Rays","SEA @ TB","C","4.21","1.05",".71",".17",".00",".17",".45",".59",".01",".00",".27",".95","6.12","9.56","7.34","1433"
"Didi Gregorius","Yankees","NYY @ NYM","SS","4.23","1.02",".65",".19",".02",".16",".46",".50",".04",".02",".29",".61","6.12","9.53","7.36","6012"
"Jose Pirela","Padres","SD @ MIA","2B","4.54","1.11",".77",".24",".04",".06",".47",".51",".06",".04",".34",".78","6.09","9.49","7.36","5485"
"Kendrys Morales","Blue Jays","BAL @ TOR","DH","4.19",".99",".58",".23",".00",".17",".48",".55",".01",".01",".28",".73","6.12","9.55","7.29","8610"
"Luis Valbuena","Angels","LAA @ MIN","1B","4.44",".88",".53",".19",".01",".14",".50",".54",".01",".01",".51","1.19","6.17","9.63","7.21","4969"
"Jonathan Schoop","Orioles","BAL @ TOR","2B","4.25","1.01",".57",".24",".00",".19",".48",".52",".01",".01",".19",".96","6.07","9.46","7.28","11265"
"Melky Cabrera","Indians","CLE @ DET","RF","4.26","1.17",".81",".25",".03",".08",".47",".55",".01",".01",".22",".39","6.01","9.38","7.31","4022"
"Yasiel Puig","Dodgers","ATL @ LAD","RF","3.86",".85",".52",".19",".01",".14",".40",".54",".08",".04",".49",".80","6.10","9.51","7.18","14225"
"Leonys Martin","Tigers","CLE @ DET","CF","4.45",".99",".63",".17",".05",".13",".48",".38",".12",".07",".26","1.23","6.04","9.35","7.34","11846"
"Mike Zunino","Mariners","SEA @ TB","C","3.90",".81",".42",".16",".00",".22",".49",".57",".01",".01",".32","1.39","6.10","9.53","7.14","13265"
"Jorge Soler","Royals","KC @ OAK","RF","4.22",".86",".48",".20",".01",".18",".48",".46",".02",".01",".45","1.19","6.10","9.48","7.17","14221"
"Brock Holt","Red Sox","CWS @ BOS","2B","4.19",".97",".66",".24",".02",".05",".49",".44",".07",".03",".58",".62","6.09","9.45","7.19","9345"
"Lewis Brinson","Marlins","SD @ MIA","CF","4.09",".91",".57",".17",".03",".14",".44",".58",".06",".04",".32","1.05","6.02","9.40","7.15","14352"
"Jurickson Profar","Rangers","HOU @ TEX","SS","4.21",".99",".63",".25",".03",".09",".45",".52",".04",".02",".39",".52","6.01","9.37","7.16","10815"
"Matt Davidson","White Sox","CWS @ BOS","DH","4.26",".85",".47",".17",".01",".19",".48",".53",".01",".01",".38","1.56","6.03","9.40","7.09","7226"
"Miguel Cabrera","Tigers","CLE @ DET","1B","4.25","1.02",".65",".21",".00",".15",".47",".46",".01",".00",".35","1.03","5.99","9.31","7.17","1744"
"Mark Canha","Athletics","KC @ OAK","LF","3.84",".92",".54",".23",".01",".14",".49",".53",".02",".01",".33",".69","5.98","9.33","7.07","11445"
"Jason Heyward","Cubs","PIT @ CHC","RF","4.42","1.07",".72",".23",".04",".07",".55",".37",".06",".04",".31",".47","5.90","9.15","7.14","4940"
"Corey Dickerson","Pirates","PIT @ CHC","LF","4.19","1.09",".69",".27",".04",".10",".44",".50",".03",".03",".21",".69","5.87","9.15","7.13","10762"
"Kevin Pillar","Blue Jays","BAL @ TOR","CF","4.09","1.06",".66",".30",".02",".08",".45",".45",".09",".05",".19",".58","5.84","9.08","7.10","12434"
"Chris Davis","Orioles","BAL @ TOR","1B","4.14",".74",".36",".17",".00",".21",".47",".47",".01",".01",".44","1.47","5.92","9.20","6.88","9272"
"Buster Posey","Giants","SF @ WSH","C","4.32","1.01",".65",".25",".00",".12",".45",".39",".03",".02",".41",".92","5.85","9.06","7.01","9166"
"Mark Trumbo","Orioles","BAL @ TOR","DH","4.35",".93",".54",".21",".01",".18",".45",".53",".01",".01",".24","1.13","5.83","9.10","6.95","6876"
"Kurt Suzuki","Braves","ATL @ LAD","C","4.19","1.00",".63",".21",".00",".16",".43",".55",".01",".00",".21",".65","5.77","9.02","6.94","8259"
"Daniel Robertson","Rays","SEA @ TB","2B","4.51",".90",".62",".15",".02",".11",".51",".37",".02",".02",".58","1.33","5.85","9.06","6.90","14145"
"Matt Duffy","Rays","SEA @ TB","3B","4.31","1.17",".86",".22",".02",".07",".43",".42",".06",".04",".26",".99","5.72","8.88","7.05","13836"
"Enrique Hernandez","Dodgers","ATL @ LAD","SS","4.29",".76",".43",".19",".02",".12",".46",".48",".02",".02",".61","1.10","5.86","9.13","6.78","10472"
"Greg Garcia","Cardinals","STL @ CIN","DH","4.30",".91",".63",".19",".01",".09",".46",".41",".05",".03",".56",".98","5.81","9.01","6.87","10951"
"Marcus Semien","Athletics","KC @ OAK","SS","4.07",".97",".67",".20",".02",".09",".47",".46",".08",".04",".32",".63","5.76","8.96","6.91","12533"
"Jake Cave","Twins","LAA @ MIN","CF","3.91",".89",".55",".18",".04",".12",".46",".49",".04",".03",".36","1.15","5.78","9.01","6.86","14477"
"Miguel Andujar","Yankees","NYY @ NYM","3B","4.11","1.05",".66",".25",".02",".12",".40",".49",".04",".02",".20",".75","5.71","8.89","6.94","15878"
"Sandy Leon","Red Sox","CWS @ BOS","C","3.85",".89",".59",".18",".01",".11",".52",".50",".02",".01",".41",".80","5.77","9.00","6.79","5273"
"Jeimer Candelario","Tigers","CLE @ DET","3B","4.16",".90",".50",".23",".04",".13",".42",".49",".01",".00",".32","1.26","5.72","8.91","6.80","13621"
"Erik Gonzalez","Indians","CLE @ DET","2B","4.02","1.03",".72",".19",".03",".09",".48",".46",".07",".05",".16",".99","5.64","8.78","6.87","13369"
"Brandon Crawford","Giants","SF @ WSH","SS","4.23",".93",".56",".22",".01",".13",".42",".49",".03",".02",".29","1.19","5.67","8.83","6.77","5343"
"Kolten Wong","Cardinals","STL @ CIN","2B","4.07",".86",".55",".18",".03",".11",".42",".45",".06",".03",".44",".73","5.69","8.85","6.75","12532"
"Evan Longoria","Giants","SF @ WSH","3B","4.12",".91",".52",".22",".01",".16",".41",".51",".02",".01",".22","1.09","5.65","8.81","6.75","9368"
"Nick Markakis","Braves","ATL @ LAD","RF","4.30","1.08",".73",".26",".00",".09",".43",".46",".01",".01",".30",".68","5.62","8.74","6.79","5930"
"Stephen Piscotty","Athletics","KC @ OAK","RF","3.95",".92",".58",".23",".01",".09",".47",".46",".03",".02",".38",".66","5.66","8.81","6.71","13367"
