"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Albert Pujols","Angels","LAA @ SEA","1B","4.41","1.00",".62",".17",".00",".20",".47",".61",".01",".01",".24",".59","6.21","9.71","7.41","1177"
"Josh Bell","Pirates","PIT @ ARI","1B","4.18",".92",".51",".21",".05",".15",".46",".53",".02",".02",".42",".92","6.24","9.71","7.37","13145"
"Kendrys Morales","Blue Jays","TOR @ TB","DH","4.40",".98",".61",".19",".00",".18",".47",".55",".01",".01",".33",".97","6.20","9.66","7.38","8610"
"Jarrod Dyson","Diamondbacks","PIT @ ARI","CF","4.08",".94",".65",".16",".08",".05",".41",".45",".21",".09",".40",".51","6.18","9.58","7.46","4866"
"Brian Anderson","Marlins","SF @ MIA","RF","4.39","1.07",".67",".23",".03",".13",".53",".42",".02",".02",".35","1.02","6.18","9.59","7.43","18289"
"Mark Trumbo","Orioles","BOS @ BAL","DH","4.29",".97",".61",".17",".00",".18",".49",".59",".01",".00",".32",".97","6.17","9.65","7.32","6876"
"Jonathan Schoop","Orioles","BOS @ BAL","2B","4.18","1.05",".68",".20",".00",".16",".49",".55",".01",".01",".25",".82","6.13","9.57","7.36","11265"
"Starlin Castro","Marlins","SF @ MIA","2B","4.50","1.20",".81",".23",".02",".13",".53",".37",".02",".02",".25",".86","6.09","9.42","7.46","4579"
"Jose Pirela","Padres","SD @ STL","2B","4.47","1.10",".75",".23",".03",".09",".47",".48",".06",".04",".32",".94","6.10","9.49","7.38","5485"
"Christian Yelich","Brewers","CHC @ MIL","LF","4.41",".99",".68",".20",".01",".10",".54",".38",".08",".04",".47","1.11","6.12","9.48","7.30","11477"
"Kevin Pillar","Blue Jays","TOR @ TB","CF","4.30","1.08",".70",".26",".02",".10",".46",".47",".10",".05",".22",".72","6.05","9.41","7.35","12434"
"Pablo Sandoval","Giants","SF @ MIA","DH","4.22","1.00",".64",".20",".01",".16",".46",".55",".02",".01",".28",".78","6.05","9.44","7.24","5409"
"Wilson Ramos","Rays","TOR @ TB","C","4.21","1.04",".69",".17",".00",".18",".48",".57",".00",".00",".21",".77","6.03","9.42","7.25","1433"
"Jason Heyward","Cubs","CHC @ MIL","RF","4.68","1.00",".68",".19",".03",".10",".54",".37",".05",".04",".47",".71","6.07","9.40","7.24","4940"
"Travis Jankowski","Padres","SD @ STL","RF","4.68","1.02",".80",".15",".03",".05",".50",".27",".20",".10",".49","1.22","6.03","9.28","7.33","13768"
"Ben Zobrist","Cubs","CHC @ MIL","RF","4.57",".90",".59",".19",".02",".10",".52",".42",".03",".02",".62",".72","6.08","9.44","7.13","7435"
"Javier Baez","Cubs","CHC @ MIL","2B","4.16",".92",".56",".16",".02",".18",".41",".59",".07",".04",".19","1.21","5.98","9.35","7.18","12979"
"Carlos Gomez","Rays","TOR @ TB","RF","3.88",".86",".50",".18",".02",".17",".44",".52",".08",".04",".31","1.00","5.99","9.34","7.11","4881"
"Ian Happ","Cubs","CHC @ MIL","CF","4.03",".73",".39",".13",".02",".19",".43",".46",".06",".04",".54","1.57","6.04","9.38","7.04","17919"
"Yan Gomes","Indians","CLE @ CWS","C","4.31",".82",".49",".17",".00",".16",".48",".55",".01",".01",".49","1.22","6.02","9.40","7.01","9627"
"Eduardo Nunez","Red Sox","BOS @ BAL","DH","4.31","1.08",".76",".23",".01",".09",".44",".46",".13",".06",".17",".71","5.89","9.16","7.21","6848"
"Russell Martin","Blue Jays","TOR @ TB","C","4.18",".74",".44",".12",".00",".18",".51",".46",".02",".01",".58","1.09","5.99","9.32","6.94","4616"
"Zack Cozart","Angels","LAA @ SEA","3B","4.29",".96",".59",".21",".02",".14",".45",".49",".02",".01",".33",".70","5.90","9.18","7.04","2616"
"Ryon Healy","Mariners","LAA @ SEA","1B","4.06",".97",".61",".19",".00",".17",".46",".54",".01",".01",".24","1.02","5.87","9.16","7.02","15447"
"Chris Davis","Orioles","BOS @ BAL","1B","3.96",".74",".42",".13",".00",".19",".49",".47",".01",".01",".55","1.22","5.94","9.25","6.89","9272"
"Jake Bauers","Rays","TOR @ TB","LF","4.00",".87",".53",".19",".01",".13",".45",".45",".09",".05",".37",".92","5.87","9.11","6.97","15194"
"Brandon Crawford","Giants","SF @ MIA","SS","4.33","1.02",".68",".21",".02",".10",".46",".47",".04",".02",".33",".80","5.83","9.07","7.01","5343"
"Joey Wendle","Rays","TOR @ TB","2B","4.30","1.06",".69",".21",".05",".10",".44",".44",".06",".03",".23",".83","5.80","9.01","7.07","13853"
"Daniel Robertson","Rays","TOR @ TB","2B","4.50",".93",".64",".16",".02",".12",".52",".37",".03",".02",".53","1.07","5.88","9.11","6.97","14145"
"Kolten Wong","Cardinals","SD @ STL","2B","3.90",".93",".62",".19",".03",".09",".43",".48",".06",".03",".43",".56","5.81","9.04","6.93","12532"
"Lonnie Chisenhall","Indians","CLE @ CWS","RF","4.20",".87",".55",".20",".02",".10",".48",".47",".04",".03",".47",".92","5.83","9.08","6.87","7571"
"Dee Gordon","Mariners","LAA @ SEA","2B","4.59","1.13",".94",".13",".04",".02",".44",".31",".25",".10",".21",".81","5.71","8.80","7.14","8203"
"Trey Mancini","Orioles","BOS @ BAL","LF","4.07",".96",".65",".17",".02",".13",".48",".45",".01",".01",".36",".89","5.73","8.92","6.86","15149"
"Yoan Moncada","White Sox","CLE @ CWS","2B","4.38",".82",".49",".16",".03",".15",".45",".33",".11",".06",".38","1.75","5.74","8.86","6.84","17232"
"Jefry Marte","Angels","LAA @ SEA","1B","4.19",".89",".53",".19",".01",".17",".42",".47",".03",".03",".29",".84","5.70","8.87","6.80","5107"
"Travis Shaw","Brewers","CHC @ MIL","3B","4.12",".82",".49",".19",".01",".13",".43",".50",".03",".02",".44",".97","5.68","8.85","6.67","11982"
"Jace Peterson","Orioles","BOS @ BAL","3B","4.61",".82",".59",".17",".02",".04",".49",".32",".10",".06",".69",".93","5.71","8.82","6.69","12325"
"Raffy Lopez","Padres","SD @ STL","C","3.92",".76",".45",".10",".01",".20",".43",".49",".01",".01",".41","1.30","5.67","8.83","6.65","12606"
"Nick Ahmed","Diamondbacks","PIT @ ARI","SS","3.96",".86",".49",".19",".05",".12",".40",".53",".05",".03",".26",".80","5.61","8.75","6.68","12147"
"Danny Valencia","Orioles","BOS @ BAL","3B","3.85",".94",".65",".17",".01",".12",".46",".47",".01",".01",".33",".73","5.57","8.69","6.66","6364"
"Mike Zunino","Mariners","LAA @ SEA","C","3.72",".70",".38",".14",".00",".19",".43",".52",".01",".01",".43","1.39","5.62","8.77","6.52","13265"
"Lewis Brinson","Marlins","SF @ MIA","CF","3.99",".82",".48",".15",".02",".17",".39",".50",".06",".03",".25","1.18","5.55","8.65","6.62","14352"
"Yolmer Sanchez","White Sox","CLE @ CWS","3B","4.29","1.00",".65",".19",".07",".09",".45",".33",".08",".05",".21","1.03","5.49","8.48","6.73","11602"
"Matt Duffy","Rays","TOR @ TB","3B","4.10","1.10",".81",".20",".02",".07",".44",".40",".06",".04",".21",".73","5.43","8.43","6.69","13836"
"Justin Bour","Marlins","SF @ MIA","1B","4.21",".83",".54",".13",".01",".15",".42",".49",".00",".00",".43","1.10","5.52","8.60","6.50","9744"
"Aledmys Diaz","Blue Jays","TOR @ TB","SS","3.96",".95",".60",".21",".01",".13",".43",".43",".05",".03",".23",".64","5.46","8.49","6.59","15937"
"Kyle Seager","Mariners","LAA @ SEA","3B","4.16",".85",".54",".17",".01",".13",".45",".48",".01",".01",".38",".87","5.49","8.57","6.49","9785"
"Greg Allen","Indians","CLE @ CWS","CF","4.08",".76",".52",".16",".03",".04",".47",".36",".13",".06",".57","1.00","5.53","8.57","6.49","16623"
"Cameron Maybin","Marlins","SF @ MIA","RF","4.10",".88",".59",".20",".03",".06",".38",".38",".13",".07",".39",".89","5.47","8.47","6.56","5223"
"Matt Davidson","White Sox","CLE @ CWS","DH","4.11",".74",".41",".14",".01",".19",".40",".48",".01",".00",".34","1.69","5.41","8.43","6.36","7226"
"Elias Diaz","Pirates","PIT @ ARI","C","4.07",".95",".62",".21",".01",".11",".40",".47",".02",".01",".23",".77","5.33","8.31","6.43","11680"
"Mallex Smith","Rays","TOR @ TB","LF","3.76",".90",".66",".15",".06",".03",".36",".36",".19",".09",".28",".78","5.31","8.21","6.49","13608"
"Joe Panik","Giants","SF @ MIA","2B","4.10",".97",".71",".16",".03",".07",".44",".40",".03",".01",".34",".36","5.27","8.19","6.37","11936"
"Manuel Margot","Padres","SD @ STL","CF","4.04",".91",".65",".16",".03",".07",".35",".36",".13",".08",".30",".88","5.24","8.12","6.39","14712"
"Devon Travis","Blue Jays","TOR @ TB","2B","3.85",".92",".60",".21",".02",".10",".41",".41",".05",".03",".19",".75","5.15","8.01","6.24","13862"
"Hernan Perez","Brewers","CHC @ MIL","2B","4.02",".92",".63",".19",".02",".08",".36",".42",".10",".05",".19",".82","5.12","7.95","6.24","5751"
"Jordy Mercer","Pirates","PIT @ ARI","SS","3.94",".87",".54",".21",".04",".09",".38",".39",".01",".01",".36",".79","5.15","8.00","6.17","6547"
"Chance Sisco","Orioles","BOS @ BAL","C","3.72",".76",".48",".19",".01",".09",".43",".40",".03",".02",".47","1.11","5.20","8.08","6.09","15694"
"Johnny Field","Rays","TOR @ TB","LF","3.64",".82",".49",".19",".02",".12",".38",".47",".07",".03",".16",".90","5.11","7.97","6.14","15048"
"Freddy Galvis","Padres","SD @ STL","SS","4.15",".91",".65",".16",".02",".08",".36",".36",".08",".05",".30",".85","5.09","7.89","6.19","6609"
"Alex Avila","Diamondbacks","PIT @ ARI","C","3.84",".65",".39",".13",".01",".12",".39",".40",".01",".01",".59","1.39","5.12","7.95","5.91","7476"
"Jackie Bradley Jr.","Red Sox","BOS @ BAL","CF","3.84",".75",".47",".15",".01",".11",".42",".36",".04",".03",".38","1.01","5.02","7.80","5.94","12984"
"Chris Young","Angels","LAA @ SEA","RF","3.96",".75",".44",".18",".01",".12",".39",".38",".04",".03",".34",".93","5.01","7.79","5.94","3882"
"Manny Pina","Brewers","CHC @ MIL","C","3.89",".82",".52",".20",".00",".10",".35",".41",".02",".01",".37",".81","4.96","7.72","5.90","2829"
"Tim Anderson","White Sox","CLE @ CWS","SS","3.89",".88",".59",".16",".03",".10",".33",".36",".10",".05",".14","1.20","4.86","7.53","5.97","15172"
"Guillermo Heredia","Mariners","LAA @ SEA","CF","3.95",".80",".59",".15",".02",".05",".37",".31",".05",".03",".56",".71","4.94","7.64","5.85","18721"
"Martin Maldonado","Angels","LAA @ SEA","C","4.09",".84",".53",".18",".00",".12",".36",".39",".02",".01",".24",".96","4.85","7.54","5.83","6887"
"Christian Vazquez","Red Sox","BOS @ BAL","C","3.97",".92",".66",".19",".01",".07",".37",".37",".05",".03",".19",".62","4.73","7.36","5.78","9774"
"Kevan Smith","White Sox","CLE @ CWS","C","4.01",".98",".71",".18",".01",".08",".34",".37",".01",".01",".20",".78","4.68","7.27","5.76","12284"
"Ben Gamel","Mariners","LAA @ SEA","LF","3.84",".83",".61",".14",".03",".05",".38",".36",".05",".03",".31",".94","4.67","7.26","5.63","12160"
"Orlando Arcia","Brewers","CHC @ MIL","SS","3.77",".84",".58",".17",".02",".07",".31",".34",".08",".05",".27",".78","4.65","7.22","5.66","13185"
"Miguel Rojas","Marlins","SF @ MIA","SS","3.85",".87",".64",".16",".02",".06",".30",".35",".03",".02",".31",".54","4.49","6.96","5.46","7802"
"Michael Hermosillo","Angels","LAA @ SEA","CF","3.84",".68",".46",".13",".01",".08",".34",".29",".10",".06",".32","1.24","4.43","6.86","5.30","16285"
"Blake Swihart","Red Sox","BOS @ BAL","1B","4.10",".78",".54",".16",".01",".07",".32",".34",".03",".02",".29","1.14","4.37","6.80","5.27","13176"
"Adam Engel","White Sox","CLE @ CWS","CF","3.76",".66",".43",".13",".03",".08",".27",".31",".10",".05",".27","1.33","4.28","6.62","5.15","15082"
"J.T. Riddle","Marlins","SF @ MIA","SS","3.73",".81",".59",".13",".02",".06",".28",".33",".03",".02",".15",".93","3.96","6.17","4.88","17642"
"Charlie Tilson","White Sox","CLE @ CWS","LF","3.63",".78",".59",".14",".03",".02",".24",".27",".09",".07",".16",".75","3.78","5.85","4.70","12983"
"Trayce Thompson","White Sox","CLE @ CWS","CF","3.50",".55",".34",".10",".02",".10",".27",".29",".05",".03",".17","1.36","3.61","5.62","4.33","9952"
