"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Anthony Rendon","Nationals","CIN @ WSH","3B","4.47","1.19",".71",".29",".01",".18",".76",".69",".03",".02",".49",".61","8.05","12.57","9.46","12861"
"Joc Pederson","Dodgers","MIL @ LAD","LF","4.62","1.03",".53",".26",".01",".24",".70",".58",".05",".03",".55",".89","7.91","12.30","9.25","11899"
"Odubel Herrera","Phillies","MIA @ PHI","CF","4.44","1.25",".80",".24",".03",".19",".66",".66",".06",".03",".34",".90","7.80","12.16","9.33","11476"
"Carlos Santana","Phillies","MIA @ PHI","1B","4.34",".95",".52",".19",".02",".22",".68",".69",".02",".01",".70",".61","7.91","12.35","9.13","2396"
"Matt Carpenter","Cardinals","COL @ STL","3B","4.57","1.09",".57",".29",".02",".21",".67",".52",".02",".01",".68",".89","7.89","12.23","9.23","8090"
"Willson Contreras","Cubs","SD @ CHC","C","4.16","1.14",".64",".24",".03",".23",".64",".70",".03",".02",".35",".79","7.78","12.15","9.22","11609"
"Manny Machado","Dodgers","MIL @ LAD","SS","4.50","1.14",".70",".21",".01",".22",".69",".60",".04",".03",".45",".67","7.74","12.05","9.16","11493"
"Jonathan Villar","Orioles","BAL @ TEX","2B","4.76","1.19",".83",".22",".03",".12",".62",".49",".24",".11",".44","1.12","7.70","11.92","9.28","10071"
"Nick Williams","Phillies","MIA @ PHI","RF","4.13","1.11",".65",".18",".04",".24",".59",".74",".04",".03",".34","1.04","7.67","12.00","9.10","14330"
"Asdrubal Cabrera","Phillies","MIA @ PHI","2B","4.24","1.14",".68",".24",".01",".21",".66",".74",".02",".01",".37",".73","7.68","12.02","9.06","4962"
"A.J. Pollock","Diamondbacks","SF @ ARI","CF","4.22","1.06",".57",".25",".05",".19",".59",".68",".12",".06",".34",".75","7.66","11.94","9.08","9256"
"Andrew Benintendi","Red Sox","NYY @ BOS","LF","4.60","1.14",".75",".22",".04",".12",".72",".55",".11",".07",".50",".90","7.61","11.84","9.02","17901"
"Charlie Blackmon","Rockies","COL @ STL","CF","4.69","1.31",".86",".22",".04",".19",".61",".47",".10",".06",".32",".73","7.54","11.67","9.17","7859"
"Ian Happ","Cubs","SD @ CHC","CF","3.94","1.01",".53",".18",".02",".28",".55",".69",".06",".04",".38","1.16","7.60","11.85","8.97","17919"
"Justin Upton","Angels","LAA @ TB","LF","4.53",".97",".53",".19",".00",".25",".60",".61",".05",".03",".59","1.40","7.64","11.89","8.92","5222"
"Aaron Hicks","Yankees","NYY @ BOS","CF","4.52","1.03",".62",".21",".03",".17",".62",".61",".09",".05",".59",".84","7.60","11.83","8.92","5297"
"Derek Dietrich","Marlins","MIA @ PHI","LF","4.74","1.13",".67",".21",".02",".22",".68",".49",".02",".01",".53","1.29","7.58","11.75","8.97","10542"
"Elvis Andrus","Rangers","BAL @ TEX","SS","4.58","1.27",".86",".28",".03",".10",".60",".63",".11",".06",".37",".50","7.46","11.63","8.97","8709"
"Gleyber Torres","Yankees","NYY @ BOS","2B","4.41","1.16",".71",".23",".03",".18",".58",".66",".08",".05",".35","1.05","7.47","11.66","8.92","16997"
"Adam Eaton","Nationals","CIN @ WSH","LF","4.70","1.27",".89",".23",".03",".11",".69",".45",".09",".05",".52",".64","7.48","11.58","8.98","11205"
"Justin Bour","Marlins","MIA @ PHI","1B","4.42",".94",".52",".16",".00",".26",".61",".67",".00",".01",".61","1.26","7.56","11.79","8.76","9744"
"Tim Beckham","Orioles","BAL @ TEX","3B","4.87","1.24",".82",".23",".04",".15",".63",".54",".06",".05",".41","1.06","7.45","11.58","8.96","7949"
"Tyler O'Neill","Cardinals","COL @ STL","RF","4.36","1.00",".54",".18",".02",".26",".61",".67",".05",".03",".37","1.23","7.49","11.70","8.82","15711"
"J.T. Realmuto","Marlins","MIA @ PHI","C","4.53","1.20",".74",".25",".02",".19",".62",".62",".05",".03",".31","1.06","7.41","11.55","8.87","11739"
"Yoan Moncada","White Sox","KC @ CWS","2B","4.65","1.03",".65",".19",".05",".14",".65",".49",".13",".07",".60","1.17","7.46","11.56","8.81","17232"
"Adrian Beltre","Rangers","BAL @ TEX","3B","4.46","1.22",".84",".23",".01",".13",".65",".69",".01",".01",".47",".64","7.41","11.59","8.78","639"
"Jose Abreu","White Sox","KC @ CWS","1B","4.43","1.18",".74",".26",".02",".16",".61",".66",".01",".01",".41",".65","7.35","11.47","8.72","15676"
"Hunter Renfroe","Padres","SD @ CHC","LF","4.52","1.06",".57",".26",".01",".22",".59",".65",".02",".01",".38","1.00","7.35","11.47","8.66","15464"
"Anthony Rizzo","Cubs","SD @ CHC","1B","4.58","1.20",".73",".26",".02",".19",".67",".49",".03",".03",".39",".59","7.32","11.36","8.75","3473"
"Steve Pearce","Red Sox","NYY @ BOS","LF","4.39","1.10",".67",".26",".01",".16",".58",".67",".01",".01",".48",".85","7.28","11.36","8.57","9957"
"Michael Conforto","Mets","ATL @ NYM","CF","4.32",".92",".53",".18",".02",".19",".60",".60",".03",".02",".70","1.13","7.32","11.40","8.48","16376"
"Adalberto Mondesi","Royals","KC @ CWS","SS","4.71","1.10",".65",".22",".07",".16",".52",".50",".20",".10",".22","1.23","7.19","11.13","8.72","13769"
"Cesar Hernandez","Phillies","MIA @ PHI","2B","4.65","1.19",".88",".18",".04",".09",".69",".35",".13",".07",".58",".90","7.22","11.14","8.67","10556"
"Justin Turner","Dodgers","MIL @ LAD","3B","4.40","1.07",".68",".23",".00",".16",".60",".57",".03",".01",".60",".60","7.25","11.29","8.52","5235"
"Brian Anderson","Marlins","MIA @ PHI","RF","4.64","1.14",".73",".22",".02",".18",".66",".50",".02",".02",".47","1.07","7.22","11.22","8.59","18289"
"Nolan Arenado","Rockies","COL @ STL","3B","4.48","1.13",".69",".22",".02",".20",".60",".61",".02",".02",".34",".71","7.19","11.21","8.57","9777"
"Kurt Suzuki","Braves","ATL @ NYM","C","4.41","1.12",".70",".23",".00",".19",".59",".69",".01",".01",".39",".51","7.19","11.25","8.50","8259"
"Avisail Garcia","White Sox","KC @ CWS","RF","4.33","1.25",".87",".21",".03",".14",".58",".67",".03",".02",".31",".77","7.12","11.13","8.58","5760"
"Yasmani Grandal","Dodgers","MIL @ LAD","C","4.30",".92",".53",".18",".01",".22",".58",".67",".02",".01",".56",".99","7.22","11.28","8.38","11368"
"Adam Jones","Orioles","BAL @ TEX","CF","4.65","1.30",".90",".23",".01",".16",".58",".66",".02",".01",".26",".60","7.09","11.08","8.57","6368"
"Kole Calhoun","Angels","LAA @ TB","RF","4.65","1.01",".62",".17",".02",".20",".65",".55",".04",".03",".50","1.08","7.19","11.19","8.46","11200"
"Tommy Pham","Rays","LAA @ TB","CF","4.32",".97",".63",".15",".02",".16",".54",".60",".11",".06",".56","1.17","7.18","11.18","8.45","2967"
"Albert Almora Jr.","Cubs","SD @ CHC","CF","4.48","1.35",".89",".29",".03",".14",".67",".52",".04",".03",".14",".58","7.07","10.99","8.63","14109"
"Randal Grichuk","Blue Jays","TOR @ SEA","RF","4.63","1.00",".50",".25",".02",".24",".59",".58",".05",".03",".29","1.34","7.12","11.10","8.43","10243"
"C.J. Cron","Rays","LAA @ TB","DH","4.21",".98",".54",".21",".01",".22",".54",".70",".03",".02",".42","1.11","7.13","11.15","8.36","12546"
"Robinson Chirinos","Rangers","BAL @ TEX","C","4.14",".87",".48",".19",".01",".19",".60",".63",".02",".01",".68","1.13","7.16","11.18","8.25","3142"
"Steven Souza Jr.","Diamondbacks","SF @ ARI","RF","4.13",".92",".50",".18",".03",".21",".55",".61",".06",".03",".47","1.16","7.10","11.07","8.32","5667"
"Willie Calhoun","Rangers","BAL @ TEX","LF","4.03","1.10",".68",".22",".02",".18",".57",".70",".02",".01",".32",".45","7.02","11.00","8.34","17838"
"Adam Duvall","Braves","ATL @ NYM","LF","4.18",".94",".48",".21",".01",".24",".52",".66",".03",".02",".39","1.08","7.04","10.99","8.25","10950"
"Maikel Franco","Phillies","MIA @ PHI","3B","4.01","1.05",".61",".19",".01",".24",".55",".70",".01",".00",".23",".55","6.96","10.90","8.28","12179"
"Christian Villanueva","Padres","SD @ CHC","3B","4.33",".95",".53",".18",".01",".24",".56",".67",".02",".02",".39",".90","7.00","10.95","8.22","11738"
"Jean Segura","Mariners","TOR @ SEA","SS","4.46","1.22",".87",".22",".02",".11",".58",".47",".16",".07",".27",".71","6.92","10.73","8.43","5933"
"Mark Trumbo","Orioles","BAL @ TEX","DH","4.53","1.07",".69",".19",".01",".19",".58",".66",".01",".01",".40",".94","6.98","10.91","8.25","6876"
"Daniel Murphy","Nationals","CIN @ WSH","2B","4.04","1.14",".70",".28",".02",".14",".53",".63",".02",".01",".41",".41","6.96","10.87","8.28","4316"
"Curtis Granderson","Blue Jays","TOR @ SEA","LF","4.74",".91",".49",".20",".02",".20",".60",".49",".04",".02",".59","1.27","7.04","10.92","8.21","4747"
"Lucas Duda","Royals","KC @ CWS","1B","4.37",".91",".47",".20",".01",".23",".55",".58",".01",".00",".55","1.08","7.01","10.92","8.17","2502"
"Albert Pujols","Angels","LAA @ TB","1B","4.43","1.05",".65",".17",".00",".24",".53",".67",".01",".01",".31",".65","6.92","10.83","8.22","1177"
"Jesus Aguilar","Brewers","MIL @ LAD","1B","4.35",".97",".52",".17",".00",".28",".55",".63",".01",".01",".30","1.36","6.94","10.83","8.20","11342"
"Justin Smoak","Blue Jays","TOR @ SEA","1B","4.52",".95",".52",".23",".00",".20",".56",".53",".01",".00",".59","1.12","6.99","10.86","8.15","9054"
"Chris Davis","Orioles","BAL @ TEX","1B","4.43",".86",".47",".15",".00",".23",".59",".60",".01",".01",".57","1.28","6.99","10.90","8.09","9272"
"Miguel Andujar","Yankees","NYY @ BOS","3B","4.30","1.20",".73",".31",".02",".14",".53",".63",".04",".02",".22",".71","6.85","10.70","8.25","15878"
"Ben Zobrist","Cubs","SD @ CHC","RF","4.37","1.14",".75",".23",".02",".14",".62",".56",".03",".01",".37",".51","6.88","10.72","8.20","7435"
"Addison Russell","Cubs","SD @ CHC","SS","4.05","1.11",".67",".24",".02",".19",".55",".61",".03",".02",".28",".70","6.86","10.70","8.19","14106"
"Yolmer Sanchez","White Sox","KC @ CWS","3B","4.54","1.14",".76",".21",".09",".07",".63",".49",".09",".06",".39",".69","6.85","10.65","8.24","11602"
"Wilmer Flores","Mets","ATL @ NYM","1B","4.43","1.10",".69",".22",".01",".18",".57",".62",".01",".01",".34",".60","6.85","10.71","8.15","5827"
"Brandon Nimmo","Mets","ATL @ NYM","CF","4.54",".90",".54",".19",".04",".13",".60",".41",".06",".03",".79","1.41","6.95","10.75","8.09","12927"
"Cody Bellinger","Dodgers","MIL @ LAD","1B","3.98",".87",".45",".18",".02",".21",".54",".57",".04",".03",".55","1.01","6.92","10.78","8.06","15998"
"Johan Camargo","Braves","ATL @ NYM","3B","4.29","1.06",".64",".23",".02",".17",".53",".62",".02",".01",".40",".81","6.86","10.71","8.13","14950"
"Ronald Guzman","Rangers","BAL @ TEX","1B","4.25","1.03",".67",".20",".03",".13",".59",".60",".03",".02",".50",".87","6.87","10.72","8.09","14388"
"Manuel Margot","Padres","SD @ CHC","CF","4.74","1.12",".76",".22",".05",".09",".57",".36",".16",".11",".42",".64","6.76","10.44","8.18","14712"
"Brett Gardner","Yankees","NYY @ BOS","LF","4.86","1.14",".83",".19",".04",".08",".64",".40",".10",".04",".49",".79","6.76","10.46","8.12","9927"
"Eduardo Escobar","Diamondbacks","SF @ ARI","SS","4.42","1.03",".55",".26",".05",".16",".63",".50",".03",".03",".31",".97","6.76","10.51","8.03","6153"
"Didi Gregorius","Yankees","NYY @ BOS","SS","4.64","1.17",".78",".23",".02",".14",".56",".57",".04",".02",".29",".61","6.71","10.46","8.08","6012"
"Yadier Molina","Cardinals","COL @ STL","C","4.47","1.19",".81",".24",".00",".14",".61",".49",".06",".04",".28",".57","6.71","10.43","8.10","7007"
"Trevor Story","Rockies","COL @ STL","SS","4.27","1.07",".63",".24",".03",".17",".50",".59",".06",".04",".24","1.08","6.69","10.43","8.02","12564"
"Mitch Haniger","Mariners","TOR @ SEA","RF","4.16",".93",".54",".19",".02",".18",".54",".56",".05",".03",".48","1.10","6.74","10.49","7.91","14274"
"Danny Valencia","Orioles","BAL @ TEX","3B","4.32","1.14",".78",".19",".02",".15",".55",".57",".02",".01",".37",".74","6.67","10.40","7.99","6364"
"Denard Span","Mariners","TOR @ SEA","LF","4.36","1.00",".66",".19",".03",".13",".55",".52",".09",".04",".46",".74","6.70","10.42","7.95","8347"
"Ian Kinsler","Red Sox","NYY @ BOS","2B","4.29",".98",".62",".21",".01",".14",".52",".60",".08",".05",".44",".56","6.68","10.43","7.89","6195"
"Matt Kemp","Dodgers","MIL @ LAD","LF","4.20","1.03",".65",".19",".01",".19",".55",".63",".01",".01",".33",".94","6.66","10.42","7.90","5631"
"Carlos Gonzalez","Rockies","COL @ STL","RF","4.37","1.13",".70",".26",".01",".15",".53",".58",".03",".02",".28",".80","6.62","10.33","7.94","7287"
"Marcell Ozuna","Cardinals","COL @ STL","LF","4.25","1.14",".76",".21",".01",".16",".54",".59",".02",".02",".29",".76","6.59","10.29","7.92","10324"
"Salvador Perez","Royals","KC @ CWS","C","4.47","1.02",".60",".19",".01",".22",".53",".60",".01",".01",".26",".89","6.60","10.31","7.86","7304"
"Andrew McCutchen","Giants","SF @ ARI","RF","4.62","1.05",".64",".23",".02",".16",".55",".41",".05",".04",".42","1.15","6.56","10.15","7.84","9847"
"Jonathan Schoop","Brewers","MIL @ LAD","2B","4.25","1.06",".63",".20",".01",".23",".51",".59",".01",".01",".16","1.00","6.48","10.12","7.78","11265"
"David Fletcher","Angels","LAA @ TB","SS","4.75","1.18",".82",".24",".03",".08",".52",".41",".12",".06",".30",".70","6.39","9.88","7.80","17992"
"David Peralta","Diamondbacks","SF @ ARI","LF","4.52","1.11",".73",".21",".05",".12",".56",".43",".05",".03",".32",".93","6.38","9.90","7.72","2136"
"Brian Dozier","Dodgers","MIL @ LAD","2B","4.10",".85",".49",".17",".01",".17",".53",".53",".06",".03",".49",".88","6.46","10.06","7.55","9810"
"Jose Bautista","Mets","ATL @ NYM","DH","4.23",".74",".43",".15",".00",".15",".54",".52",".04",".03",".77","1.13","6.52","10.15","7.45","1887"
"Lorenzo Cain","Brewers","MIL @ LAD","CF","4.54","1.11",".78",".20",".01",".12",".50",".34",".14",".06",".37","1.03","6.37","9.82","7.75","9077"
"Dee Gordon","Mariners","TOR @ SEA","2B","4.58","1.24",".98",".17",".05",".04",".49",".33",".26",".11",".17",".69","6.28","9.68","7.87","8203"
"Trey Mancini","Orioles","BAL @ TEX","LF","4.21","1.07",".73",".18",".02",".15",".53",".55",".01",".01",".36",".89","6.37","9.93","7.62","15149"
"Kendrys Morales","Blue Jays","TOR @ SEA","DH","4.43",".98",".61",".19",".00",".18",".50",".55",".01",".01",".40",".97","6.39","9.96","7.57","8610"
"Yasiel Puig","Dodgers","MIL @ LAD","RF","3.87",".90",".54",".18",".01",".17",".48",".57",".07",".05",".42",".73","6.40","9.98","7.54","14225"
"Todd Frazier","Mets","ATL @ NYM","3B","4.13",".80",".46",".15",".01",".18",".50",".59",".04",".02",".54",".98","6.43","10.04","7.46","785"
"Joey Votto","Reds","CIN @ WSH","1B","4.30",".89",".54",".20",".01",".15",".50",".40",".02",".01",".73","1.08","6.44","9.95","7.50","4314"
"Jedd Gyorko","Cardinals","COL @ STL","3B","4.15",".97",".61",".18",".01",".16",".52",".54",".03",".02",".39",".82","6.36","9.91","7.53","10816"
"Matt Duffy","Rays","LAA @ TB","3B","4.51","1.21",".90",".22",".02",".07",".54",".42",".08",".06",".35",".70","6.29","9.76","7.68","13836"
"Ryon Healy","Mariners","TOR @ SEA","1B","3.95",".98",".57",".17",".00",".23",".49",".62",".01",".01",".19","1.01","6.32","9.89","7.54","15447"
"David Bote","Cubs","SD @ CHC","3B","3.70",".96",".56",".19",".02",".20",".54",".49",".04",".03",".28",".79","6.32","9.83","7.53","14593"
"Kyle Seager","Mariners","TOR @ SEA","3B","4.06",".89",".48",".20",".01",".19",".51",".56",".01",".01",".39",".90","6.35","9.90","7.46","9785"
"Matt Davidson","White Sox","KC @ CWS","DH","4.13",".86",".51",".17",".02",".16",".53",".58",".01",".00",".50","1.21","6.36","9.94","7.41","7226"
"Jeff McNeil","Mets","ATL @ NYM","2b","4.01",".93",".58",".17",".03",".15",".45",".56",".04",".03",".47",".73","6.33","9.86","7.48","15362"
"Teoscar Hernandez","Blue Jays","TOR @ SEA","RF","4.21",".90",".50",".20",".03",".17",".47",".51",".09",".06",".31","1.23","6.31","9.82","7.51","13066"
"Nick Markakis","Braves","ATL @ NYM","RF","4.51","1.13",".80",".24",".01",".09",".53",".53",".01",".01",".40",".59","6.26","9.76","7.50","5930"
"Scooter Gennett","Reds","CIN @ WSH","2B","4.40","1.05",".62",".23",".01",".19",".53",".46",".02",".02",".24","1.24","6.25","9.71","7.52","10339"
"Starlin Castro","Marlins","MIA @ PHI","2B","4.32","1.13",".79",".20",".01",".13",".48",".57",".02",".01",".26",".99","6.20","9.68","7.49","4579"
"Jorge Bonifacio","Royals","KC @ CWS","RF","4.27",".95",".56",".22",".03",".14",".49",".49",".03",".02",".44","1.13","6.27","9.74","7.42","12174"
"Kevin Kiermaier","Rays","LAA @ TB","CF","4.62",".98",".68",".14",".06",".11",".51",".38",".13",".07",".42","1.22","6.24","9.65","7.51","11038"
"Ryan Braun","Brewers","MIL @ LAD","1B","4.14",".94",".53",".21",".01",".19",".47",".48",".08",".05",".25",".97","6.22","9.66","7.44","3410"
"Eduardo Nunez","Red Sox","NYY @ BOS","DH","4.08","1.11",".79",".22",".02",".09",".44",".53",".12",".06",".21",".60","6.12","9.54","7.46","6848"
"Daniel Robertson","Rays","LAA @ TB","2B","4.40",".91",".62",".17",".02",".10",".53",".44",".02",".01",".69","1.14","6.25","9.70","7.30","14145"
"Amed Rosario","Mets","ATL @ NYM","SS","4.66","1.13",".80",".20",".06",".07",".51",".35",".14",".07",".26","1.06","6.11","9.44","7.51","15518"
"Andrelton Simmons","Angels","LAA @ TB","SS","4.33","1.13",".80",".23",".02",".08",".46",".47",".08",".05",".33",".36","6.12","9.51","7.43","10847"
"Leury Garcia","White Sox","KC @ CWS","LF","4.02","1.09",".78",".18",".06",".07",".46",".51",".12",".06",".22",".81","6.07","9.45","7.41","5913"
"Greg Bird","Yankees","NYY @ BOS","1B","4.20",".85",".49",".19",".01",".16",".49",".52",".02",".01",".48","1.10","6.15","9.59","7.20","14131"
"Carlos Gomez","Rays","LAA @ TB","RF","4.00",".86",".52",".19",".02",".14",".44",".51",".09",".04",".42","1.15","6.12","9.52","7.23","4881"
"Eric Hosmer","Padres","SD @ CHC","1B","4.42","1.07",".77",".20",".01",".10",".48",".49",".03",".02",".41",".78","6.06","9.44","7.28","3516"
"Buster Posey","Giants","SF @ ARI","C","4.53","1.14",".78",".25",".01",".10",".51",".39",".03",".02",".35",".71","6.03","9.35","7.31","9166"
"Brandon Crawford","Giants","SF @ ARI","SS","4.42","1.03",".64",".23",".03",".13",".45",".49",".03",".02",".31","1.00","6.04","9.39","7.26","5343"
"Omar Narvaez","White Sox","KC @ CWS","C","4.23","1.08",".80",".21",".02",".06",".52",".50",".03",".02",".46",".54","6.03","9.40","7.21","13338"
"Jose Pirela","Padres","SD @ CHC","2B","4.21","1.04",".67",".24",".03",".10",".44",".46",".06",".04",".35",".63","5.99","9.30","7.21","5485"
"Evan Longoria","Giants","SF @ ARI","3B","4.32","1.00",".60",".22",".02",".15",".44",".56",".02",".01",".23",".90","5.97","9.32","7.16","9368"
"Luis Valbuena","Angels","LAA @ TB","1B","4.23",".78",".42",".15",".00",".20",".48",".53",".01",".01",".46","1.36","6.05","9.43","7.03","4969"
"Joey Rickard","Orioles","BAL @ TEX","RF","4.10",".97",".66",".19",".02",".10",".48",".47",".06",".03",".42",".74","5.99","9.31","7.13","13277"
"Nick Delmonico","White Sox","KC @ CWS","LF","3.90",".93",".60",".18",".04",".10",".47",".51",".03",".02",".46",".61","5.99","9.34","7.09","13157"
"Alex Gordon","Royals","KC @ CWS","LF","4.59",".91",".61",".19",".01",".11",".52",".37",".05",".03",".55","1.01","6.02","9.32","7.11","5209"
"DJ LeMahieu","Rockies","COL @ STL","2B","4.58","1.23",".94",".21",".02",".06",".55",".36",".07",".04",".23",".55","5.89","9.13","7.28","9874"
"Eugenio Suarez","Reds","CIN @ WSH","3B","4.22",".87",".51",".16",".01",".19",".41",".54",".02",".02",".37","1.39","5.96","9.30","7.05","12552"
"Yairo Munoz","Cardinals","COL @ STL","3B","4.05","1.05",".73",".19",".01",".11",".43",".48",".09",".05",".25",".77","5.89","9.17","7.16","16313"
"Yangervis Solarte","Blue Jays","TOR @ SEA","2B","4.33",".98",".64",".19",".01",".15",".47",".51",".01",".01",".29",".63","5.86","9.15","7.01","5352"
"Nick Hundley","Giants","SF @ ARI","C","4.21",".96",".54",".22",".01",".18",".45",".53",".01",".01",".18","1.22","5.84","9.12","7.00","3376"
"Jake Bauers","Rays","LAA @ TB","LF","4.11",".84",".52",".20",".02",".10",".44",".46",".09",".06",".47","1.06","5.89","9.15","6.94","15194"
"Nick Ahmed","Diamondbacks","SF @ ARI","SS","4.01",".88",".50",".20",".04",".14",".44",".51",".05",".04",".30",".82","5.84","9.11","6.95","12147"
"Harrison Bader","Cardinals","COL @ STL","RF","3.81",".95",".64",".17",".02",".12",".40",".50",".09",".07",".32","1.01","5.81","9.04","6.98","18030"
"Austin Hedges","Padres","SD @ CHC","C","3.98",".86",".52",".18",".00",".17",".43",".51",".03",".02",".37",".90","5.83","9.08","6.89","12976"
"Mike Zunino","Mariners","TOR @ SEA","C","3.70",".72",".35",".14",".00",".23",".47",".53",".01",".01",".36","1.43","5.82","9.09","6.77","13265"
"Jorge Alfaro","Phillies","MIA @ PHI","C","3.90",".94",".59",".18",".01",".16",".43",".49",".02",".01",".30","1.28","5.74","8.95","6.87","12180"
"Kyle Higashioka","Yankees","NYY @ BOS","C","4.10",".80",".44",".18",".01",".18",".45",".54",".03",".02",".32","1.03","5.77","9.02","6.78","5517"
"J.T. Riddle","Marlins","MIA @ PHI","SS","4.10",".98",".64",".17",".03",".13",".39",".51",".03",".02",".22",".93","5.58","8.70","6.76","17642"
"Christian Yelich","Brewers","MIL @ LAD","LF","4.44",".98",".67",".18",".02",".11",".49",".36",".07",".03",".29","1.35","5.60","8.67","6.77","11477"
"Tim Anderson","White Sox","KC @ CWS","SS","3.78",".96",".67",".17",".04",".08",".45",".49",".10",".05",".20",".80","5.56","8.67","6.73","15172"
"Kaleb Cowart","Angels","LAA @ TB","3B","4.11",".90",".56",".21",".02",".11",".40",".44",".08",".04",".34",".97","5.59","8.68","6.68","11494"
"Ketel Marte","Diamondbacks","SF @ ARI","2B","3.88",".94",".59",".21",".06",".08",".39",".44",".05",".03",".34",".58","5.56","8.63","6.68","13613"
"Matt Wieters","Nationals","CIN @ WSH","C","3.93",".86",".57",".16",".00",".12",".45",".52",".02",".01",".38",".69","5.56","8.69","6.56","4298"
"Ian Desmond","Rockies","COL @ STL","1B","4.04",".94",".65",".14",".02",".13",".37",".47",".09",".04",".23",".92","5.47","8.52","6.64","6885"
"Mike Moustakas","Brewers","MIL @ LAD","3B","4.01",".86",".51",".14",".00",".20",".41",".50",".01",".01",".21",".86","5.50","8.58","6.57","4892"
"Dansby Swanson","Braves","ATL @ NYM","SS","4.07",".92",".62",".18",".02",".10",".39",".45",".05",".03",".38",".83","5.50","8.56","6.59","18314"
"Brett Phillips","Royals","KC @ CWS","RF","4.18",".73",".43",".15",".05",".11",".40",".42",".07",".04",".48","1.52","5.49","8.52","6.45","14735"
"Martin Prado","Marlins","MIA @ PHI","3B","4.21","1.06",".76",".21",".01",".08",".40",".46",".02",".01",".27",".72","5.38","8.37","6.54","3312"
"Aledmys Diaz","Blue Jays","TOR @ SEA","SS","3.99",".95",".61",".20",".01",".12",".39",".47",".04",".03",".19",".62","5.37","8.37","6.50","15937"
"Gerardo Parra","Rockies","COL @ STL","LF","4.16","1.07",".78",".22",".01",".07",".38",".44",".06",".04",".21",".63","5.34","8.30","6.55","8553"
"Freddy Galvis","Padres","SD @ CHC","SS","4.10",".96",".67",".19",".02",".07",".40",".41",".07",".04",".31",".69","5.35","8.31","6.47","6609"
"Ryan O'Hearn","Royals","KC @ CWS","1B","3.95",".74",".42",".17",".02",".13",".41",".43",".02",".01",".50","1.11","5.43","8.44","6.33","16442"
"Russell Martin","Blue Jays","TOR @ SEA","C","4.10",".72",".47",".12",".00",".13",".42",".40",".01",".01",".62","1.08","5.40","8.38","6.26","4616"
