"Name","Team","Game","Pos","PA","H","1B","2B","3B","HR","R","RBI","SB","CS","BB","SO","Yahoo","FanDuel","DraftKings","playerid"
"Mark Trumbo","Orioles","BAL @ ATL","DH","4.26",".91",".57",".19",".00",".15",".44",".54",".01",".01",".44","1.06","5.97","9.31","7.04","6876"
"Adam Duvall","Reds","CHC @ CIN","LF","4.16",".81",".43",".21",".01",".16",".42",".58",".03",".02",".40","1.20","5.98","9.34","6.99","10950"
"Ketel Marte","Diamondbacks","ARI @ PIT","2B","4.34","1.12",".78",".23",".05",".05",".43",".49",".06",".03",".28",".54","5.87","9.13","7.15","13613"
"Jose Osuna","Pirates","ARI @ PIT","1B","3.97","1.01",".60",".25",".03",".13",".42",".51",".04",".02",".23",".85","5.89","9.18","7.09","12937"
"Max Stassi","Astros","KC @ HOU","C","3.88",".77",".42",".16",".01",".18",".51",".51",".01",".01",".44","1.13","5.97","9.31","6.95","10059"
"Chad Pinder","Athletics","OAK @ CWS","LF","3.99",".80",".45",".16",".02",".17",".49",".50",".03",".02",".39","1.13","5.93","9.24","6.96","15191"
"Mike Moustakas","Royals","KC @ HOU","3B","4.32",".97",".60",".17",".01",".19",".44",".53",".01",".01",".21",".75","5.86","9.15","7.04","4892"
"Jeimer Candelario","Tigers","DET @ CLE","3B","4.45",".98",".54",".29",".02",".13",".50",".43",".01",".00",".28","1.22","5.87","9.12","7.02","13621"
"Tyler Naquin","Indians","DET @ CLE","RF","3.75",".97",".62",".21",".03",".12",".51",".48",".04",".02",".26",".88","5.85","9.11","7.00","13359"
"Ehire Adrianza","Twins","TEX @ MIN","SS","4.00",".96",".59",".25",".03",".09",".45",".47",".07",".04",".31",".77","5.85","9.10","7.00","8418"
"Robbie Grossman","Twins","TEX @ MIN","DH","4.21",".93",".59",".23",".01",".09",".48",".47",".02",".01",".49",".80","5.87","9.14","6.93","5254"
"Delino DeShields","Rangers","TEX @ MIN","CF","4.02",".91",".68",".17",".02",".04",".48",".35",".18",".09",".47",".89","5.83","9.02","6.99","11379"
"Kevin Pillar","Blue Jays","TOR @ LAA","CF","4.22","1.02",".69",".22",".01",".10",".44",".44",".11",".05",".24",".73","5.76","8.95","6.99","12434"
"Mitch Garver","Twins","TEX @ MIN","C","3.88",".86",".48",".22",".01",".14",".48",".51",".01",".01",".38","1.01","5.83","9.09","6.85","15161"
"Johan Camargo","Braves","BAL @ ATL","3B","3.83",".96",".56",".25",".03",".12",".41",".51",".02",".01",".32",".63","5.78","9.01","6.91","14950"
"Niko Goodrum","Tigers","DET @ CLE","1B","4.16",".91",".52",".23",".02",".15",".42",".47",".09",".05",".19","1.20","5.77","8.98","6.94","12092"
"Rafael Devers","Red Sox","SEA @ BOS","3B","3.97",".96",".59",".21",".02",".15",".43",".54",".03",".02",".19",".93","5.71","8.91","6.85","17350"
"Jose Peraza","Reds","CHC @ CIN","SS","4.55","1.14",".89",".18",".03",".04",".45",".31",".18",".09",".23",".59","5.65","8.71","7.02","13593"
"David Freese","Pirates","ARI @ PIT","3B","4.20",".97",".66",".20",".00",".09",".43",".46",".01",".01",".48","1.03","5.72","8.90","6.80","9549"
"Asdrubal Cabrera","Mets","LAD @ NYM","2B","4.28","1.02",".66",".22",".01",".13",".43",".44",".02",".01",".31",".83","5.69","8.84","6.86","4962"
"Stephen Piscotty","Athletics","OAK @ CWS","RF","4.16",".85",".53",".19",".01",".12",".43",".44",".03",".02",".50",".89","5.74","8.91","6.76","13367"
"Robinson Chirinos","Rangers","TEX @ MIN","C","4.13",".73",".42",".17",".00",".14",".49",".43",".02",".01",".59","1.40","5.75","8.95","6.65","3142"
"Yairo Munoz","Cardinals","STL @ MIL","3B","4.16",".93",".63",".15",".01",".14",".39",".50",".07",".05",".25","1.09","5.63","8.78","6.79","16313"
"Russell Martin","Blue Jays","TOR @ LAA","C","4.11",".70",".42",".12",".00",".16",".46",".42",".01",".01",".64","1.06","5.67","8.81","6.55","4616"
"Brandon Nimmo","Mets","LAD @ NYM","CF","4.48",".86",".57",".16",".03",".10",".46",".30",".06",".03",".53","1.42","5.61","8.65","6.66","12927"
"Enrique Hernandez","Dodgers","LAD @ NYM","SS","4.17",".76",".44",".16",".01",".15",".40",".47",".02",".01",".47","1.09","5.59","8.70","6.54","10472"
"Scott Kingery","Phillies","PHI @ WSH","SS","4.18",".95",".63",".20",".01",".10",".35",".46",".10",".06",".26",".97","5.50","8.55","6.67","17975"
"Jake Marisnick","Astros","KC @ HOU","CF","3.77",".74",".43",".14",".02",".15",".48",".45",".09",".05",".29","1.33","5.53","8.62","6.53","11339"
"Jarrod Dyson","Diamondbacks","ARI @ PIT","CF","4.12",".92",".69",".16",".04",".03",".34",".37",".21",".08",".35",".54","5.48","8.48","6.68","4866"
"Nick Ahmed","Diamondbacks","ARI @ PIT","SS","4.24",".92",".60",".19",".03",".10",".38",".50",".06",".04",".27",".80","5.47","8.53","6.58","12147"
"Carlos Gomez","Rays","NYY @ TB","RF","3.94",".78",".48",".15",".02",".13",".40",".45",".08",".04",".38","1.18","5.52","8.58","6.53","4881"
"Tim Anderson","White Sox","","SS","3.99",".91",".63",".15",".04",".10",".40",".46",".10",".05",".25","1.10","5.46","8.50","6.60","15172"
"Manuel Margot","Padres","SD @ SF","CF","4.07",".95",".67",".16",".07",".05",".35",".39",".14",".07",".31",".72","5.45","8.44","6.65","14712"
"Yolmer Sanchez","White Sox","","3B","3.88",".90",".60",".15",".07",".07",".40",".46",".06",".04",".35",".75","5.47","8.51","6.57","11602"
"Alex Blandino","Reds","CHC @ CIN","DH","4.44",".84",".55",".20",".01",".07",".50",".33",".05",".03",".55","1.13","5.51","8.54","6.48","16271"
"Victor Martinez","Tigers","DET @ CLE","DH","4.26","1.01",".69",".19",".00",".12",".42",".46",".00",".00",".22",".61","5.35","8.35","6.49","393"
"Raffy Lopez","Padres","SD @ SF","C","3.95",".78",".50",".12",".01",".15",".39",".48",".02",".01",".43","1.13","5.42","8.44","6.38","12606"
"Aledmys Diaz","Blue Jays","TOR @ LAA","SS","4.00",".94",".63",".18",".01",".12",".42",".45",".05",".03",".22",".68","5.36","8.35","6.47","15937"
"Devon Travis","Blue Jays","TOR @ LAA","2B","3.88",".95",".63",".19",".01",".11",".43",".45",".05",".03",".20",".77","5.35","8.34","6.48","13862"
"Andrelton Simmons","Angels","TOR @ LAA","SS","4.02","1.03",".73",".21",".01",".07",".39",".37",".08",".05",".30",".30","5.34","8.28","6.53","10847"
"Kole Calhoun","Angels","TOR @ LAA","RF","3.91",".83",".53",".15",".01",".13",".40",".43",".03",".02",".37",".76","5.33","8.30","6.34","11200"
"Joe Panik","Giants","SD @ SF","2B","3.99",".96",".71",".15",".04",".06",".40",".46",".03",".01",".33",".34","5.28","8.24","6.38","11936"
"Freddy Galvis","Padres","SD @ SF","SS","4.18",".96",".68",".17",".05",".06",".37",".42",".07",".05",".29",".71","5.27","8.20","6.42","6609"
"Ryan LaMarre","Twins","TEX @ MIN","LF","3.76",".89",".59",".19",".03",".07",".43",".40",".08",".04",".30","1.15","5.29","8.23","6.36","10700"
"Dansby Swanson","Braves","BAL @ ATL","SS","3.94",".93",".61",".22",".02",".08",".40",".44",".03",".02",".30",".78","5.29","8.23","6.35","18314"
"Daniel Robertson","Rays","NYY @ TB","2B","4.05",".81",".57",".13",".02",".09",".40",".38",".02",".01",".58","1.07","5.34","8.28","6.28","14145"
"Yoan Moncada","White Sox","OAK @ CWS","2B","3.88",".72",".45",".12",".02",".13",".38",".41",".09",".04",".43","1.30","5.33","8.27","6.29","17232"
"Jose Bautista","Mets","LAD @ NYM","DH","3.96",".65",".37",".15",".00",".13",".40",".38",".04",".02",".62","1.05","5.37","8.33","6.20","1887"
"Jake Bauers","Rays","NYY @ TB","LF","4.15",".78",".52",".16",".02",".09",".40",".38",".10",".06",".45","1.18","5.31","8.23","6.29","15194"
"Albert Almora Jr.","Cubs","CHC @ CIN","CF","4.14","1.06",".74",".22",".02",".08",".34",".45",".03",".02",".19",".72","5.19","8.08","6.38","14109"
"Franklin Barreto","Athletics","OAK @ CWS","2B","3.93",".75",".48",".11",".03",".13",".40",".42",".08",".05",".36","1.35","5.27","8.20","6.25","15519"
"Michael Conforto","Mets","LAD @ NYM","CF","4.07",".76",".49",".13",".02",".13",".41",".41",".03",".02",".47","1.20","5.28","8.21","6.21","16376"
"Josh Phegley","Athletics","","C","4.01",".74",".45",".17",".02",".11",".45",".41",".02",".01",".45",".98","5.26","8.19","6.16","9308"
"Brock Holt","Red Sox","SEA @ BOS","2B","4.08",".95",".67",".22",".02",".04",".42",".38",".06",".03",".34",".74","5.20","8.07","6.27","9345"
"Omar Narvaez","White Sox","","C","4.09",".87",".65",".17",".01",".05",".42",".36",".03",".02",".59",".64","5.25","8.14","6.20","13338"
"Leury Garcia","White Sox","OAK @ CWS","LF","3.98",".92",".65",".15",".04",".07",".37",".38",".12",".07",".22",".87","5.15","7.98","6.30","5913"
"Elias Diaz","Pirates","ARI @ PIT","C","4.10",".96",".68",".19",".01",".08",".41",".47",".03",".02",".22",".73","5.13","8.02","6.21","11680"
"Kolten Wong","Cardinals","STL @ MIL","2B","4.03",".77",".50",".16",".03",".08",".37",".38",".06",".03",".51",".86","5.20","8.07","6.14","12532"
"Christian Vazquez","Red Sox","SEA @ BOS","C","3.85",".99",".67",".24",".01",".07",".42",".44",".04",".03",".17",".51","5.12","7.98","6.22","9774"
"Paulo Orlando","Royals","KC @ HOU","CF","4.42","1.02",".71",".20",".02",".09",".42",".38",".05",".03",".13",".94","5.09","7.91","6.27","8628"
"Devin Mesoraco","Mets","LAD @ NYM","C","3.85",".75",".46",".14",".00",".15",".36",".45",".02",".01",".38",".87","5.11","7.97","6.03","5666"
"Charlie Culberson","Braves","BAL @ ATL","DH","4.06",".95",".68",".18",".02",".07",".38",".46",".05",".03",".20",".75","5.03","7.86","6.13","3298"
"Austin Barnes","Dodgers","LAD @ NYM","C","4.04",".72",".49",".14",".01",".08",".35",".36",".06",".03",".63",".97","5.12","7.93","5.99","12158"
"Jesse Winker","Reds","CHC @ CIN","RF","4.04",".88",".63",".18",".01",".06",".34",".39",".03",".02",".51",".74","5.07","7.87","6.04","13590"
"Jordy Mercer","Pirates","ARI @ PIT","SS","3.85",".91",".60",".21",".03",".07",".33",".39",".01",".01",".37",".71","5.03","7.80","6.05","6547"
"Jonathan Lucroy","Athletics","OAK @ CWS","C","4.05",".85",".59",".16",".01",".08",".40",".40",".01",".01",".40",".58","5.04","7.84","6.00","7870"
"Kevan Smith","White Sox","OAK @ CWS","C","4.10",".99",".73",".17",".01",".08",".38",".43",".01",".01",".24",".61","4.98","7.76","6.07","12284"
"Curt Casali","Reds","CHC @ CIN","C","3.93",".79",".52",".15",".00",".11",".34",".44",".02",".01",".40",".88","5.04","7.85","5.97","12510"
"Daniel Palka","White Sox","OAK @ CWS","DH","3.98",".77",".48",".13",".03",".13",".36",".41",".05",".04",".27","1.25","4.98","7.75","5.96","14897"
"John Hicks","Tigers","DET @ CLE","C","4.05",".95",".62",".22",".01",".11",".38",".39",".03",".02",".13","1.17","4.92","7.65","6.01","12547"
"Adam Engel","White Sox","","CF","3.76",".69",".46",".12",".03",".08",".38",".38",".13",".06",".37","1.10","4.97","7.73","5.89","15082"
"Wilmer Difo","Nationals","PHI @ WSH","2B","3.90",".91",".67",".15",".03",".06",".31",".41",".08",".04",".26",".67","4.87","7.57","5.95","14320"
"Guillermo Heredia","Mariners","SEA @ BOS","CF","4.07",".84",".61",".18",".02",".04",".39",".32",".05",".03",".51",".67","4.92","7.62","5.86","18721"
"Orlando Arcia","Brewers","STL @ MIL","SS","3.82",".85",".59",".15",".02",".09",".35",".38",".08",".05",".24",".90","4.87","7.56","5.90","13185"
"Chris Davis","Orioles","BAL @ ATL","1B","4.14",".64",".39",".13",".00",".12",".35",".40",".01",".01",".57","1.58","4.92","7.64","5.68","9272"
"Willy Adames","Rays","NYY @ TB","SS","3.82",".77",".53",".13",".02",".08",".35",".38",".05",".04",".36","1.24","4.75","7.39","5.67","15986"
"Hunter Dozier","Royals","KC @ HOU","1B","4.11",".79",".49",".20",".01",".10",".35",".33",".03",".02",".34","1.41","4.75","7.35","5.68","15117"
"Jesmuel Valentin","Phillies","PHI @ WSH","2B","3.83",".78",".52",".17",".02",".08",".39",".32",".04",".02",".36",".88","4.71","7.30","5.62","14548"
"Austin Wynns","Orioles","BAL @ ATL","C","4.03",".73",".49",".15",".00",".09",".35",".37",".02",".01",".45","1.11","4.72","7.33","5.56","15271"
"Johnny Field","Rays","NYY @ TB","LF","3.69",".73",".44",".17",".01",".10",".36",".40",".07",".04",".21","1.13","4.68","7.28","5.59","15048"
"Yolmer Sanchez","White Sox","OAK @ CWS","3B","3.75",".80",".54",".15",".04",".07",".34",".37",".06",".04",".25",".74","4.64","7.21","5.62","11602"
"Blake Swihart","Red Sox","SEA @ BOS","1B","3.72",".81",".51",".20",".02",".07",".42",".35",".03",".02",".21",".93","4.62","7.19","5.55","13176"
"Sean Rodriguez","Pirates","ARI @ PIT","SS","3.74",".62",".38",".12",".01",".11",".32",".38",".03",".02",".47","1.34","4.68","7.28","5.46","6589"
"Billy Hamilton","Reds","CHC @ CIN","CF","3.68",".70",".53",".11",".03",".03",".31",".25",".23",".07",".34","1.02","4.60","7.08","5.58","10199"
"Andrew Knapp","Phillies","PHI @ WSH","C","4.07",".72",".48",".15",".01",".08",".31",".34",".03",".02",".47","1.31","4.62","7.16","5.45","14942"
"Adam Engel","White Sox","OAK @ CWS","CF","3.63",".66",".43",".12",".03",".08",".34",".34",".11",".06",".31","1.02","4.55","7.06","5.43","15082"
"Amed Rosario","Mets","LAD @ NYM","SS","3.72",".87",".64",".16",".02",".06",".28",".35",".10",".06",".15",".85","4.48","6.95","5.54","15518"
"Martin Maldonado","Angels","TOR @ LAA","C","3.79",".75",".50",".15",".00",".10",".34",".40",".02",".01",".25",".94","4.46","6.96","5.34","6887"
"Jose Iglesias","Tigers","DET @ CLE","SS","3.79",".93",".64",".26",".01",".03",".32",".31",".08",".05",".13",".50","4.41","6.83","5.45","10231"
"Andrew Romine","Mariners","SEA @ BOS","2B","3.95",".75",".54",".15",".02",".04",".36",".34",".07",".03",".33",".91","4.45","6.91","5.32","1159"
"James McCann","Tigers","DET @ CLE","C","3.92",".87",".60",".18",".01",".09",".33",".36",".01",".01",".16",".93","4.40","6.85","5.38","12859"
"Yadiel Rivera","Marlins","MIA @ COL","DH","4.09",".77",".56",".13",".03",".05",".34",".33",".05",".03",".34","1.35","4.44","6.89","5.33","11863"
"Abraham Almonte","Royals","KC @ HOU","CF","3.77",".75",".50",".16",".03",".07",".34",".31",".06",".03",".26",".88","4.42","6.85","5.34","5486"
"JaCoby Jones","Tigers","DET @ CLE","LF","3.67",".79",".51",".18",".02",".08",".33",".34",".08",".05",".14","1.16","4.40","6.83","5.36","14818"
"Michael Hermosillo","Angels","TOR @ LAA","CF","3.67",".64",".43",".11",".02",".09",".35",".32",".09",".06",".33","1.18","4.43","6.87","5.27","16285"
"Rosell Herrera","Royals","KC @ HOU","2B","3.64",".73",".48",".16",".03",".05",".32",".29",".08",".06",".22",".92","4.22","6.55","5.12","11611"
"Alex Gordon","Royals","KC @ HOU","LF","4.01",".76",".55",".13",".01",".08",".30",".30",".04",".02",".28","1.07","4.21","6.53","5.10","5209"
"Chris Gimenez","Cubs","CHC @ CIN","C","4.02",".67",".46",".14",".00",".07",".29",".32",".03",".01",".42","1.22","4.23","6.56","5.00","7324"
"Jeff Mathis","Diamondbacks","ARI @ PIT","C","4.00",".75",".55",".16",".02",".03",".32",".32",".02",".01",".39","1.06","4.16","6.46","4.96","3448"
"Alcides Escobar","Royals","KC @ HOU","SS","3.89",".84",".61",".16",".02",".05",".29",".30",".05",".02",".14",".63","4.06","6.29","5.02","6310"
"Pedro Severino","Nationals","PHI @ WSH","C","3.78",".75",".57",".14",".00",".04",".28",".31",".03",".02",".31",".78","3.93","6.11","4.75","14523"
